STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,JAN (Level m),FEB (Level m),MAR (Level m),APR (Level m),MAY (Level m),JUN (Level m),JUL (Level m),AUG (Level m),SEP (Level m),OCT (Level m),NOV (Level m),DEC (Level m),YEAR
HARYANA,YAMUNANAGAR,Chachrauli,30.24999999990973,77.33333333046706,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Narnaud S,29.116666669591222,75.5666666697067,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Mandi Kalan-DW,29.57333333040297,76.31388889019517,Manual,,,,,,,,,,,,,2001
HARYANA,SIRSA,Rupana,29.408333329912775,75.14444444015957,Manual,4.02,,,,3.25,,,2.66,,,3.59,,2001
HARYANA,FARIDABAD,Ballabgarh,28.345833329906114,77.32083332988063,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,K.prahladpur(s),29.293055560339123,76.979166670409,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Dhigana-DW,29.223611110204935,76.4433333298756,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Gondhar,29.64833332974979,76.75472222008446,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Rakshera,29.188333329892103,77.1069444402842,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Barwala-Pz,29.38666666974781,75.91666666951329,Manual,,,,,,,,,,,,,2001
HARYANA,REWARI,Dahina,28.295833329833247,76.38333333018231,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Danaudakalan,29.522222219803467,76.00138889001191,Manual,2.85,,,,2.8,,,,,,2.37,,2001
HARYANA,GURGAON,Siwari-Pz,28.46944443980554,76.72361111005236,Manual,,,,,,,,,,,,,2001
HARYANA,MEWAT,Malab,28.041666670020888,77.0111111098478,Manual,8.02,,,,6.25,,,3.63,,,6,,2001
HARYANA,PALWAL,Badraun,28.194444439760474,77.37777777993804,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Badson- PZ,29.92055556044869,76.96722221975084,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Mound M,29.518055559733703,76.54722221959084,Manual,10.5,,,,11.52,,,,,,13.27,,2001
HARYANA,HISAR,Nahla,29.43750000000049,75.74166667025956,Manual,5.39,,,,6.12,,,5.52,,,5.6,,2001
HARYANA,REWARI,Bawal1,28.070833330178132,76.57916667006248,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Lohari(shallow),29.35833333026169,76.83888889033481,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Kakrod-DW,29.4558333296711,76.08722222027428,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Shimla Maulan S,29.456111109968443,76.98333332984947,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,KheriNaru-Pz-S,29.64861110982916,76.91361110983453,Manual,,,,,,,,,,,,,2001
HARYANA,PALWAL,Pirgarhi- Pz,28.044444440113175,77.4722222204876,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Mangali-Pz,29.041666670407867,75.72222221987163,Manual,,,,,,,,,,,,,2001
HARYANA,YAMUNANAGAR,Bahadurpur,30.3000000003784,77.52083332974019,Manual,16.5,,,,18.45,,,13.75,,,15.65,,2001
HARYANA,KARNAL,Sangoi-Pz,29.75083333012059,77.00055556011282,Manual,,,,,,,,,,,,,2001
HARYANA,SIRSA,Taruwana,29.825000000382214,75.0083333304378,Manual,5.55,,,,5.85,,,5.74,,,5.78,,2001
HARYANA,FATEHABAD,Ratia,29.687499999964114,75.57777777979891,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Morthala-PZ,30.057500000182966,76.91472221974622,Manual,,,,,,,,,,,,,2001
HARYANA,PALWAL,Lankhara(shallow),28.034722220453702,77.1874999999814,Manual,,,,,,,,,,,,,2001
HARYANA,MAHENDRAGARH,Datal-DW,27.863333329630294,76.11666666979917,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Uchana Pz,29.46944444029406,76.18611111044302,Manual,,,,,,,,,,,,,2001
HARYANA,YAMUNANAGAR,Ranjitpur,30.16250000003115,77.33333332987633,Manual,,,,,,,,5.55,,,,,2001
HARYANA,HISAR,Behbalpur-Pz,29.28333332980797,75.78944443958305,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Kherijalab,29.32500000017011,76.08750000015345,Manual,4.64,,,,5.66,,,6.1,,,5.59,,2001
HARYANA,FARIDABAD,Sanped-DW,28.286111110399613,77.34166666984017,Manual,,,,,,,,,,,,,2001
HARYANA,SIRSA,Desu Malkana-DW,29.856111109662468,74.96666666962862,Manual,,,,,,,,,,,,,2001
HARYANA,KAITHAL,Gulha 1(m),30.040277780215085,76.30000000030658,Manual,16.63,,,,18.28,,,,,,18.62,,2001
HARYANA,BHIWANI,Singhani-pz,28.533333329875276,75.80000000022638,Manual,,,,,,,,,,,,,2001
HARYANA,FATEHABAD,Nagpur- Pz,29.65000000009427,75.42499999958923,Manual,,,,,,,,,,,,,2001
HARYANA,SIRSA,Sureramithi,29.433333329972257,74.68750000019025,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Hathwala-Pz,29.226388889837903,77.11805556035705,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Kathana,29.533333329912658,76.38749999964035,Manual,4.07,,,,5.18,,,,,,3.99,,2001
HARYANA,PANIPAT,Lohari (s),29.35833333026169,76.83888889033481,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Balhera (shallow),29.474999999584057,77.08749999996168,Manual,,,,,,,,,,,,,2001
HARYANA,MAHENDRAGARH,Khodana,28.408333329706842,76.12083333034576,Manual,23.19,,,,23.56,,,23.78,,,25.86,,2001
HARYANA,HISAR,Datta-DW,29.266666670347657,75.9972222201041,Manual,,,,,,,,,,,,,2001
HARYANA,JHAJJAR,Bahadurgarh,28.691666670181217,76.93333333028963,Manual,7.3,,,,8.63,,,7.8,,,8.8,,2001
HARYANA,FATEHABAD,Dhaulu,29.591666670116123,75.67916666994184,Manual,12.73,,,,12.68,,,13.39,,,13.7,,2001
HARYANA,KARNAL,Chorpur(shallow),29.78333333020587,77.11666667001569,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Sewah(shallow),29.341666670299322,76.97916666976707,Manual,,,,,,,,,,,,,2001
HARYANA,FATEHABAD,Jagiwala-DW,29.266666670449816,75.23472222002734,Manual,,,,,,,,,,,,,2001
HARYANA,SIRSA,Sukhchain-DW,29.777777780398516,75.03611110988264,Manual,,,,,,,,,,,,,2001
HARYANA,AMBALA,Kapoori At Saphera-PZ,30.34055555965784,76.92833333039471,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Juan-DW,29.06250000007233,76.90055555955526,Manual,,,,,,,,,,,,,2001
HARYANA,ROHTAK,Atail-DW,28.841666670390183,76.75194443983612,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Saunkra (deep),29.78472221975934,76.87999999960388,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Bala,29.50277778026334,76.72472222026704,Manual,,,,,,,,,,,,,2001
HARYANA,MAHENDRAGARH,Khatodra-Pz,28.27499999981366,76.07083332963407,Manual,,,,,,,,,,,,,2001
HARYANA,PANCHKULA,Ramgarh-DW,30.649999999558148,76.88333333052596,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,BOREWELL IN FRONT OF CETP HSIIDC RAI SONEPAT,28.929256000408362,77.08373499977463,MANUAL,,,,,,,,,,,,,2001
HARYANA,BHIWANI,Tosham,28.874999999573102,75.91666666992386,Manual,6.4,,,,7.8,,,6.25,,,6.8,,2001
HARYANA,SONIPAT,Barauli-Pz,29.01944444018436,77.0294444400102,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Untilya,29.391666670042905,76.84999999989627,Manual,3.15,,,,4.53,,,2.37,,,2.94,,2001
HARYANA,MAHENDRAGARH,Dhancholi-DW,27.99333333034193,75.97138888980308,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Garhwal,29.183333329586794,76.53888889030802,Manual,4.12,,,,4.89,,,3.47,,,4.02,,2001
HARYANA,SIRSA,Dhudianwali3(d),29.599999999548544,74.71666666954278,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Bega Pz,29.154166669668577,77.11250000002585,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Bodhni (s),30.054166669606317,76.55833333035348,Manual,,,,,,,,,,,,,2001
HARYANA,YAMUNANAGAR,Betha,30.362499999748845,77.34027777955225,Manual,3.23,,,,,,,,,,,,2001
HARYANA,KAITHAL,Kathana-Pz,29.54583332970991,76.39305556022384,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Kharkhauda1,28.877777780004692,76.91250000001338,Manual,3.98,,,,5.72,,,4.64,,,3.65,,2001
HARYANA,GURGAON,Budehra-DW,28.461111110326517,76.98472221990698,Manual,,,,,,,,,,,,,2001
HARYANA,JHAJJAR,Gabhana,28.570833330038678,76.84166667043515,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Indri,29.880555560281188,77.06250000007896,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Tajpur S,29.302222219735164,77.07499999964034,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Lawan,29.675000000362118,76.04583333003363,Manual,3.02,,,,3.88,,,4.88,,,4.96,,2001
HARYANA,KURUKSHETRA,Pehowa 3 (s),29.983333330392462,76.58055555963423,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Sitamarhi,29.783333329924154,76.76666667003657,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Thana (m),29.919999999884734,76.5013888901509,Manual,12.05,,,,13.9,,,,,,15.24,,2001
HARYANA,JIND,Gurusar-DW,29.757222220356315,76.11027777960804,Manual,,,,,,,,,,,,,2001
HARYANA,PALWAL,Barauli1,28.077777780146803,77.43888888962269,Manual,,,,,,,,,,,,,2001
HARYANA,FARIDABAD,GEPIL VILLAGE PALI MOHABATABAD CRUSHER ZONE FARIDABAD,28.399433999831263,77.22237799978576,MANUAL,,,,,,,,,,,,,2001
HARYANA,ROHTAK,Giji-DW,28.818611110113554,76.77499999988174,Manual,,,,,,,,,,,,,2001
HARYANA,MEWAT,Pipaka,28.22638888973083,77.02916667022726,Manual,21.4,,,,,,,,,,,,2001
HARYANA,REWARI,Khaliawas,28.20833333044369,76.74166667046612,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Ghiar-Pz,29.77805556023965,77.09694444024237,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Garhi Roran-PZ,29.96361110975272,76.73027777995064,Manual,,,,,,,,,,,,,2001
HARYANA,SIRSA,Sri Jiwan Nagar,29.537500000453015,74.74166666985047,Manual,19.34,,,,,,,20.59,,,,,2001
HARYANA,KARNAL,Kairiwali M,29.622222220139893,77.04166666966842,Manual,,,,,,,,,,,,,2001
HARYANA,KAITHAL,Balbehra,30.025000000423645,76.38333332949716,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Jind-Pz,29.32138888966548,76.3069444401509,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Darar,29.85416666957923,77.10000000052041,Manual,,,,,,,,,,,,,2001
HARYANA,YAMUNANAGAR,Damla-Pz,30.083333329872357,77.21666667046964,Manual,,,,,,,,,,,,,2001
HARYANA,REWARI,Gurkawas-DW,28.252777779850387,76.63111111051248,Manual,,,,,,,,,,,,,2001
HARYANA,KAITHAL,Manaspatti-Pz,29.82916667036971,76.32916667038495,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Pipalthe,29.75833332968538,76.10000000032461,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Sitaundi,29.56944443959949,76.99166666985296,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Muklan,29.06944444002997,75.65833332986509,Manual,,,,,6.4,,,8.33,,,8.43,,2001
HARYANA,KARNAL,Dupedi-DW,29.508333329658342,76.65888888988398,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Jalmana,29.591666670136313,76.7083333300195,Manual,7.64,,,,8.47,,,8.57,,,,,2001
HARYANA,AMBALA,Bari Bassi-DW,30.462777780431882,77.07222221976086,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Jaisingh Pura-Dw,29.541666670410702,76.6311111095631,Manual,,,,,,,,,,,,,2001
HARYANA,KAITHAL,Barsana-Pz,29.71527778017399,76.59722222028911,Manual,,,,,,,,,,,,,2001
HARYANA,REWARI,Kahari,28.299999999761585,76.46249999953936,Manual,,,,,,,,,,,,,2001
HARYANA,MEWAT,Chhapar,28.137500000382968,77.09861111036905,Manual,,,,,,,,,,,,,2001
HARYANA,KARNAL,Kheri Sharfali,29.558333329938325,76.54166666948444,Manual,,,,,,,,,,,,,2001
HARYANA,BHIWANI,Singhani,28.527777779865477,75.76111111007307,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Pillukhera-Pz,29.357222219757908,76.49333333050451,Manual,,,,,,,,,,,,,2001
HARYANA,FARIDABAD,Faridabad,28.425000000224806,77.30416666949634,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Lohari (m),29.35833333026169,76.83888889033481,Manual,,,,,4.3,,,,,,3.03,,2001
HARYANA,AMBALA,Nanhera-DW,30.31111111041614,76.8461111097082,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Durjanpur,29.23888888972637,75.64583333028676,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Gangoli-DW,29.299999999764182,76.52805556030047,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Baroda Mor-DW,29.146666669758716,76.62861111041738,Manual,,,,,,,,,,,,,2001
HARYANA,YAMUNANAGAR,Chamrori-Pz,30.05000000016498,77.13333333005446,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Brahan,29.991666670443944,77.04166666954471,Manual,,,,,,,,,,,,,2001
HARYANA,MEWAT,Punhana-Pz,27.861111110149682,77.20555556015313,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Gorar-DW,28.947777780242923,76.81250000019539,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Mahara,29.098611109976673,76.68472221966293,Manual,2.66,,,,7.34,,,7.07,,,7.08,,2001
HARYANA,GURGAON,Farrukh Nagar-Pz,28.447222220074075,76.824999999725,Manual,,,,,,,,,,,,,2001
HARYANA,REWARI,Aulant,28.258333330449094,76.46666667017278,Manual,,,,,,,,,,,,,2001
HARYANA,SIRSA,Dabwali,29.954166670338523,74.73750000034462,Manual,8.08,,,,8.3,,,6.72,,,8.15,,2001
HARYANA,GURGAON,Sidrawali-Pz,28.266666670389505,76.83472222009206,Manual,,,,,,,,,,,,,2001
HARYANA,KAITHAL,TUBEWELL NO. 1 NEAR UPSTREAM GHAGGAR RIVER VILLAGE CHIALI,30.128579999958244,76.43317600047712,MANUAL,,,,,,,,,,,,,2001
HARYANA,SIRSA,Rania-DW,29.527777780448524,74.8499999999607,Manual,,,,,,,,,,,,,2001
HARYANA,KAITHAL,Pharal,29.834722220088146,76.58472221976365,Manual,19.36,,,,19.01,,,16.21,,,21.01,,2001
HARYANA,HISAR,Badchappar,29.11666667028197,76.30555556012727,Manual,1,,,,2.44,,,0.17,,,1.06,,2001
HARYANA,GURGAON,Meoka-Pz,28.408888889538268,76.91916666978375,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Pipli-DW,28.864444439740456,76.94305556016047,Manual,,,,,,,,,,,,,2001
HARYANA,GURGAON,Nurgarh-Pz,28.35833332977256,76.68055556001501,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Bilaspur2,29.241666669637404,77.12499999955766,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Bapda-PZ,29.972777780031315,77.05722222029779,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Murthal,29.037499999629816,77.08749999983213,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Dhand-DW,29.319999999916767,76.01583332982077,Manual,,,,,,,,,,,,,2001
HARYANA,FATEHABAD,Khajoori Jattan Ew,29.47277778010402,75.62750000005511,Manual,,,,,,,,,,,,,2001
HARYANA,AMBALA,Shahzadpur-Pz,30.433333330137895,77.01666667043558,Manual,,,,,,,,,,,,,2001
HARYANA,KAITHAL,Guhna pz,29.766666670028883,76.25999999956237,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Berthala(shallow),30.12916666961569,76.98333333011921,Manual,,,,,,,,,,,,,2001
HARYANA,PANIPAT,Israna(m),29.27777777994394,76.85277777989874,Manual,,,,,,,,,,,,,2001
HARYANA,KAITHAL,Guhla (deep),30.040277780215085,76.30000000030658,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Agroha,29.308333330263697,75.64999999963912,Manual,13.36,,,,14.41,,,13.15,,,13.69,,2001
HARYANA,KARNAL,Amin S,29.872222219980074,76.84444444027581,Manual,,,,,,,,,,,19.3,,2001
HARYANA,ROHTAK,Nandal-DW,29.01583332975205,76.48472222020173,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Batheri-PZ,29.939166670016576,76.59222222034927,Manual,,,,,,,,,,,,,2001
HARYANA,SONIPAT,Nizaimpur,29.229166670341545,76.50555556014024,Manual,1.6,,,,2.78,,,1.82,,,2.25,,2001
HARYANA,BHIWANI,Bhiwanihera,28.936111110289744,76.04166666966815,Manual,,,,,,,,,,,,,2001
HARYANA,YAMUNANAGAR,Shadipur,30.099999999853903,77.27916666992719,Manual,3.82,,,,4.9,,,4.24,,,4.85,,2001
HARYANA,KARNAL,Kohand,29.508333330448398,76.98333332992954,Manual,,,,,,,,,,,,,2001
HARYANA,PALWAL,Mandkola,28.14916667040517,77.18527777967536,Manual,,,,,,,,,,,,,2001
HARYANA,AMBALA,Budhha Khera-DW,30.347777780431095,77.08388888953564,Manual,,,,,,,,,,,,,2001
HARYANA,SIRSA,Mastian,29.886111109611853,74.71999999961196,Manual,12.95,,,,13.01,,,12.35,,,12.79,,2001
HARYANA,JIND,Pega-DW,29.508888890331598,76.40694444013927,Manual,,,,,,,,,,,,,2001
HARYANA,BHIWANI,Bohal,28.961111110381864,75.92138889013259,Manual,11.8,,,,11.7,,,11.12,,,12.21,,2001
HARYANA,YAMUNANAGAR,Dhaurang S,30.06666666966656,77.19166666958871,Manual,,,,,,,,,,,,,2001
HARYANA,KURUKSHETRA,Lohar Majra-PZ,29.9527777797416,76.72499999989437,Manual,,,,,,,,,,,,,2001
HARYANA,HISAR,Rajthal,29.25833333019818,76.18749999969306,Manual,5.29,,,,6.85,,,6.16,,,6.54,,2001
HARYANA,SIRSA,Ding,29.462499999539297,75.26388888975657,Manual,12.91,,,,12.32,,,11.76,,,11.86,,2001
HARYANA,KARNAL,Kutail S,29.586111109583143,77.02222221948945,Manual,,,,,,,,,,,,,2001
HARYANA,AMBALA,Dhanaura,30.295833329891416,77.1166666698514,Manual,3.85,,,,4.85,,,,,,5.14,,2001
HARYANA,REWARI,Bawal2,28.070833330178132,76.57916667006248,Manual,,,,,,,,,,,,,2001
HARYANA,PALWAL,Pelak-Pz,28.155555560256694,77.42638888964946,Manual,,,,,,,,,,,,,2001
HARYANA,JIND,Alewa,29.47083333024744,76.45416667002877,Manual,14.56,,,,14.68,,,,,,15.79,,2001
HARYANA,PALWAL,Nangal Jat-DW,27.877777779580068,77.2833333296849,Manual,,,,,,,,,,,,,2001
HARYANA,PALWAL,TUBEWELL AT GARHI HODAL  PALWAL,27.88295900018224,77.36512700003742,MANUAL,,,,,,,,,,,,,2001
HARYANA,SIRSA,Tejakhera,29.844444440436497,74.55555555988609,Manual,8.62,,,,8.62,,,8.37,,,8.25,,2001
HARYANA,SIRSA,Sahuwala,29.66666666979023,74.9499999999605,Manual,3.35,,,,3.77,,,,,,,,2001
HARYANA,PANCHKULA,Ram Nagar-DW,30.849999999890233,76.86666667031741,Manual,,,,,,,,,,,,,2001
HARYANA,JHAJJAR,Kulasi,28.77222222028634,76.91249999954401,Manual,3.5,,,,1.91,,,0.8,,,2.63,,2001
