STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,MAY (Level m),AUG (Level m),YEAR
HARYANA,KARNAL,Kohnd S,29.508333330448398,76.98333332992954,Manual,,,1997
HARYANA,GURGAON,Machana Pz,28.408333330152324,76.75000000021966,Manual,,,1997
HARYANA,YAMUNANAGAR,Kotla D,30.450000000130125,77.28333333040338,Manual,,,1997
HARYANA,REWARI,Rewari,28.195833330088323,76.60833333007884,Manual,10.78,10.28,1997
HARYANA,MEWAT,Indri,28.18611111000997,77.09861111006795,Manual,3.42,2.82,1997
HARYANA,BHIWANI,Sangwan,28.872222219910785,75.9583333304045,Manual,,,1997
HARYANA,SONIPAT,Ahmadpur Majra-DW,29.21777778007037,76.69194443976477,Manual,,,1997
HARYANA,GURGAON,Sohna,28.233333329573256,77.07083332995656,Manual,,,1997
HARYANA,KAITHAL,Kanhari-Pz,29.686111110450447,75.91666667014597,Manual,,,1997
HARYANA,REWARI,Palhawas-DW,28.357777779979674,76.62111110989099,Manual,,,1997
HARYANA,AMBALA,Nasirpur-Pz,30.35000000031005,76.76666666989212,Manual,,,1997
HARYANA,SIRSA,Mangala-Pz,29.47777777962147,74.95555555985291,Manual,,,1997
HARYANA,YAMUNANAGAR,Tehi-Pz,30.2833333301643,77.2833333298118,Manual,,,1997
HARYANA,AMBALA,Barara-Pz,30.21666666989091,77.04999999975473,Manual,,,1997
HARYANA,GURGAON,Haila Mandi,28.313055559661475,76.77083332966427,Manual,,,1997
HARYANA,FATEHABAD,Nikuwana-Pz,29.737499999704493,75.6333333304219,Manual,,,1997
HARYANA,BHIWANI,Atela-PZ,28.57833333002801,76.10583332997474,Manual,,,1997
HARYANA,YAMUNANAGAR,Nagal Patti-DW,30.31666667002276,77.51666666973723,Manual,,,1997
HARYANA,PANIPAT,Sikandarpur S,29.419444440035733,76.93611110957406,Manual,,7.23,1997
HARYANA,HISAR,Alipur,29.13333332993825,75.88333333044858,Manual,3.92,1.72,1997
HARYANA,PANIPAT,Shimla Maulan M,29.456111109968447,76.98333332984947,Manual,12.14,9.37,1997
HARYANA,KARNAL,Gangateri-Pz,29.47777777983273,76.5038888899945,Manual,,,1997
HARYANA,KARNAL,Kutail M,29.586111109583143,77.02222221948945,Manual,,17.25,1997
HARYANA,KARNAL,Newal 2(d),29.733333329637915,77.04999999980882,Manual,,,1997
HARYANA,JIND,Khatkaran,29.40555556023641,76.24583332968689,Manual,11.51,8.87,1997
HARYANA,AMBALA,Patvi,30.434444440052715,76.95499999989748,Manual,,,1997
HARYANA,SONIPAT,Lath,29.07499999980404,76.77916666958154,Manual,2.54,1.45,1997
HARYANA,JHAJJAR,Beri,28.711111109824124,76.58194443952729,Manual,2.11,,1997
HARYANA,KURUKSHETRA,Mathana,29.97499999960155,76.9583333302592,Manual,,,1997
HARYANA,PANIPAT,Bhodwalmajri,29.200000000180715,77.01666666983888,Manual,,8.36,1997
HARYANA,KARNAL,Padhana-DW,29.499166670062532,76.71305555947895,Manual,,,1997
HARYANA,AMBALA,Kesri,30.23333333001151,76.90555556035673,Manual,,,1997
HARYANA,KURUKSHETRA,Khan Pur Jattan  S Pz.,30.125000000284444,76.86277778002166,Manual,,,1997
HARYANA,MAHENDRAGARH,Jhanjara Was,28.238333330130047,76.11805555950988,Manual,,,1997
HARYANA,PALWAL,Hathin,28.045833330376514,77.24166666996238,Manual,,,1997
HARYANA,PANCHKULA,Thapli-Dw,30.739166669677576,76.99861111015598,Manual,,,1997
HARYANA,JIND,Ganda Khera-DW,29.513333330309905,76.24333332969819,Manual,,,1997
HARYANA,FATEHABAD,Nagpur,29.6583333304396,75.42083333015223,Manual,10.19,5.95,1997
HARYANA,KURUKSHETRA,Adhoya-Pz,30.068055559753944,76.4888888903999,Manual,,,1997
HARYANA,JIND,Rajana Kalan,29.38194443995903,76.51805556050779,Manual,,4.14,1997
HARYANA,JIND,Julana Pz,29.125000000322622,76.4083333299696,Manual,,,1997
HARYANA,PANIPAT,Baupur,29.32000000015457,76.81333332972814,Manual,,,1997
HARYANA,HISAR,Chaudhriwali,29.150000000233927,75.39722222028756,Manual,14.8,13.02,1997
HARYANA,AMBALA,Sohana-DW,30.25388888989191,77.02638889038205,Manual,,,1997
HARYANA,BHIWANI,Paju,28.569444440094127,75.67666667051357,Manual,,,1997
HARYANA,PANCHKULA,Parwala,30.641666669827085,77.00833333012496,Manual,19.19,19.2,1997
HARYANA,HISAR,Bithmara-DW,29.458333330193092,75.93055556005206,Manual,,,1997
HARYANA,KARNAL,Newal(deep),29.733333329637915,77.04999999980882,Manual,,,1997
HARYANA,KAITHAL,Dhandh-Pz,29.87999999999786,76.61527778049755,Manual,,,1997
HARYANA,SIRSA,Kariwala1,29.558333329634408,74.64166667045731,Manual,,,1997
HARYANA,KARNAL,Kurlan-Pz,29.501111110243663,76.50416667048962,Manual,,,1997
HARYANA,BHIWANI,Kaliawas- DW,28.60388889044582,76.37222222023266,Manual,,,1997
HARYANA,SONIPAT,Kundli,28.870833330218293,77.11666667044976,Manual,,6.81,1997
HARYANA,GURGAON,Narsingpur,28.41666666957743,76.99722222040045,Manual,,,1997
HARYANA,YAMUNANAGAR,Sadhaura,30.400000000405356,77.22083332997238,Manual,,,1997
HARYANA,YAMUNANAGAR,Rasulpur,30.447222220243283,77.21666667033402,Manual,,,1997
HARYANA,JHAJJAR,Jharli,28.50277778024073,76.38055555983264,Manual,4.3,4.1,1997
HARYANA,MAHENDRAGARH,Mahendragarh,28.266666669542605,76.14999999988443,Manual,,,1997
HARYANA,SONIPAT,Rai(Bahalgarh),28.941666670115556,77.09583332956943,Manual,,,1997
HARYANA,SIRSA,Abholi,29.505555560018372,74.87638889026705,Manual,,11.17,1997
HARYANA,SIRSA,Talwara Khurd,29.49666666977384,74.63611111000505,Manual,5.22,4.82,1997
HARYANA,ROHTAK,Nidhana,29.012500000228176,76.38750000050618,Manual,1.7,1.42,1997
HARYANA,SIRSA,Thiraj,29.72777778013633,75.03888889013122,Manual,2.0,1.2,1997
HARYANA,SONIPAT,Machhri,29.054166669978613,76.85833332972287,Manual,2.19,1.9,1997
HARYANA,MAHENDRAGARH,Faizabad,28.084722219616218,76.11527777999319,Manual,19.86,18.44,1997
HARYANA,AMBALA,Mohra S,30.27083332962516,76.85833332967974,Manual,,,1997
HARYANA,MAHENDRAGARH,Basirpur,28.00555556000064,76.04583333036014,Manual,,,1997
HARYANA,SIRSA,Chotala,29.77500000039927,74.51666667048633,Manual,12.96,12.66,1997
HARYANA,HISAR,Sohu,29.498611110292483,75.8333333302088,Manual,,,1997
HARYANA,JHAJJAR,Subnah,28.469444439922967,76.5722222197976,Manual,1.52,0.57,1997
HARYANA,SIRSA,Alikan,29.674999999744774,75.15000000021568,Manual,2.2,,1997
HARYANA,KARNAL,Amupur Chakda,29.77388889021248,76.74138889014007,Manual,,,1997
HARYANA,KARNAL,Nisang-S,29.68749999975357,76.75000000037643,Manual,,,1997
HARYANA,PANCHKULA,Devnagar(Panchkula),30.696666670328803,76.87333332954589,Manual,,8.3,1997
HARYANA,ROHTAK,Sampla1,28.774999999712662,76.7749999997796,Manual,4.25,3.85,1997
HARYANA,FATEHABAD,Munshiwali-Pz,29.658333330044442,75.59722222009192,Manual,,,1997
HARYANA,YAMUNANAGAR,Bilaspur1,30.300000000092158,77.3000000004733,Manual,,,1997
HARYANA,GURGAON,Bilaspur2,28.287500000454177,76.86666666999021,Manual,,,1997
HARYANA,SIRSA,Nuhian Wali,29.75416667029717,74.84999999948322,Manual,,,1997
HARYANA,KAITHAL,Ram Garh-DW,29.65694443988676,76.29027778050154,Manual,,,1997
HARYANA,PANIPAT,Patti Kalyana S,29.209722219814747,77.02777777967859,Manual,,,1997
HARYANA,KAITHAL,Sarsa-PZ,29.931388889769217,76.66527778020986,Manual,,,1997
HARYANA,KARNAL,Balhera-s,29.474999999584053,77.0874999999617,Manual,,,1997
HARYANA,KARNAL,Mound S,29.5180555597337,76.54722221959085,Manual,,,1997
HARYANA,KARNAL,Makhala,29.933333330098826,77.15416666989728,Manual,,,1997
HARYANA,SONIPAT,Sheikhpura,29.13333332962455,76.9625000005087,Manual,9.2,4.95,1997
HARYANA,GURGAON,Mauzmabad,28.30416666970845,76.69166667008231,Manual,,,1997
HARYANA,HISAR,Banbhauri-Pz,29.39999999994095,76.04999999985662,Manual,,,1997
HARYANA,KURUKSHETRA,Murtzapur-Pz,29.988888889566745,76.75138888983706,Manual,,,1997
HARYANA,AMBALA,Shahpur-DW,30.29999999956369,77.08333332977256,Manual,,,1997
HARYANA,KARNAL,Faridpur-Pz,29.46111111032587,77.03750000046865,Manual,,,1997
HARYANA,JIND,Pokerikheri-Pz,29.25777777969336,76.23388888988056,Manual,,,1997
HARYANA,SIRSA,Kariwala,29.558333329634408,74.64166667045731,Manual,14.33,15.03,1997
HARYANA,KURUKSHETRA,Ajrana Kalan M,30.095833329600463,76.77083333032344,Manual,,,1997
HARYANA,KARNAL,Harsinghpura,29.471666669628014,77.0094444404852,Manual,,,1997
HARYANA,REWARI,Ratanthal-DW,28.388888890340663,76.59444444007988,Manual,,,1997
HARYANA,HISAR,Adampur S,29.270833329575645,75.47916667027305,Manual,2.97,,1997
HARYANA,KURUKSHETRA,Kaulapur(deep),30.034722220322518,76.90416666982779,Manual,,,1997
HARYANA,BHIWANI,Imlota,28.608333329905854,76.45277777957953,Manual,2.21,1.98,1997
HARYANA,KURUKSHETRA,Kalsani-PZ,30.1550000003101,76.81833333004043,Manual,,,1997
HARYANA,HISAR,Dhamundicross,29.07500000037571,76.04166667006153,Manual,3.92,1.5,1997
HARYANA,SONIPAT,Sisnah,28.90000000015646,76.85833333011024,Manual,5.54,7.25,1997
HARYANA,GURGAON,Kasan,28.356944439683318,76.90833333034273,Manual,,,1997
HARYANA,GURGAON,Pataudi,28.327777780256486,76.77499999961498,Manual,,,1997
HARYANA,KAITHAL,Titiana 1(s),30.100000000330297,76.33333333001515,Manual,9.13,,1997
HARYANA,SIRSA,Khuiyan,29.85833333023983,74.76944443963778,Manual,12.8,18.1,1997
HARYANA,FATEHABAD,Ratia -Pz,29.687499999964114,75.57777777979891,Manual,,,1997
HARYANA,KARNAL,Samora,29.943055559577807,77.04166667046212,Manual,4.09,1.83,1997
HARYANA,KARNAL,Phurlak M,29.550000000098578,76.93333332948201,Manual,8.91,10.73,1997
HARYANA,ROHTAK,Rohtak,28.88333332969577,76.58333333036157,Manual,2.06,,1997
HARYANA,KURUKSHETRA,Pehowa 2(m),29.983333330392465,76.58055555963423,Manual,,,1997
HARYANA,SONIPAT,Kheora1,28.96666667026297,77.12083333018667,Manual,,,1997
HARYANA,KURUKSHETRA,Barhan-PZ,29.99388888994336,77.01888888975787,Manual,,,1997
HARYANA,BHIWANI,Haluwas,28.733333329570343,76.16666667036917,Manual,,,1997
HARYANA,YAMUNANAGAR,Ramgarh-DW,30.383333329605204,77.34999999967573,Manual,,,1997
HARYANA,FATEHABAD,Fatehabad S,29.50000000004657,75.42083333038906,Manual,,,1997
HARYANA,REWARI,Jatusana,28.330555560108877,76.54166667003041,Manual,15.79,14.54,1997
HARYANA,BHIWANI,Bawani Khera.-PZ,28.945000000365358,76.03333332972629,Manual,,,1997
HARYANA,JIND,Bhana Barahman-DW,29.816666669841545,76.20833333009594,Manual,,,1997
HARYANA,KAITHAL,Peoda_Pz,29.747222220150558,76.41666667045091,Manual,,,1997
HARYANA,MEWAT,Raoli,27.6999999998538,76.93333332981511,Manual,4.49,3.24,1997
HARYANA,KARNAL,Kutial,29.583333329685804,77.01250000009793,Manual,,,1997
HARYANA,SONIPAT,Kami- PZ,29.0291666703788,77.01666666995813,Manual,,,1997
HARYANA,PALWAL,Chandhat,28.124999999934907,77.45000000029444,Manual,,,1997
HARYANA,KAITHAL,Chika-Pz,30.04861111035425,76.3438888900446,Manual,,,1997
HARYANA,YAMUNANAGAR,Rasulpur1,30.447222220243283,77.21666667033402,Manual,,,1997
HARYANA,REWARI,Kumbhawas-DW,28.248888890226844,76.66111111049459,Manual,,,1997
HARYANA,AMBALA,Tharwa-DW,30.279999999565835,76.78638888973515,Manual,,,1997
HARYANA,PANIPAT,Bilaspur 2(m),29.233333330085763,77.13333333043448,Manual,,,1997
HARYANA,REWARI,Gumina,28.179166669611675,76.49166666970174,Manual,19.98,19.12,1997
HARYANA,KURUKSHETRA,Pehowa,29.979166670182988,76.58333333000523,Manual,,,1997
HARYANA,KURUKSHETRA,Bakali-PZ,30.015277780344075,77.06500000031218,Manual,,,1997
HARYANA,ROHTAK,Bhalaut,28.905555560262442,76.71666667034495,Manual,3.45,2.77,1997
HARYANA,JHAJJAR,Beri1,28.71666666957356,76.58333332957609,Manual,3.52,3.15,1997
HARYANA,KARNAL,Munak,29.51805555982992,76.85138889024645,Manual,3.62,1.19,1997
HARYANA,MEWAT,Akbarpur,28.145833329912573,77.14166666984669,Manual,2.75,2.05,1997
HARYANA,PANIPAT,Tajpur(shallow),29.302222219735164,77.07499999964034,Manual,,,1997
HARYANA,KURUKSHETRA,Lakhmari-PZ,30.144444439731306,77.02055556004207,Manual,,,1997
HARYANA,KARNAL,Phurlak S,29.550000000098578,76.93333332948201,Manual,,,1997
HARYANA,AMBALA,Saha M,30.30833332993041,76.97083333040631,Manual,,34.71,1997
HARYANA,KAITHAL,Kalayat,29.67916666998753,76.25277778018112,Manual,3.71,,1997
HARYANA,SONIPAT,Bhainswal,29.033333330066647,76.79166666992113,Manual,4.71,3.6,1997
HARYANA,KURUKSHETRA,Ismailpur-PZ,30.131944439866754,76.65416667012053,Manual,,,1997
HARYANA,MAHENDRAGARH,Satnali,28.375000000353808,75.96250000047458,Manual,,48.64,1997
HARYANA,SIRSA,Sirsa2,29.52916667000927,75.03750000017493,Manual,,16.05,1997
HARYANA,BHIWANI,Lohani,28.70000000042428,76.04583333022468,Manual,12.62,6.91,1997
HARYANA,SONIPAT,Rai1,28.941666670115556,77.09583332956943,Manual,,,1997
HARYANA,PALWAL,Utawar,27.984722219589482,77.1888888895387,Manual,,,1997
HARYANA,HISAR,Hissar,29.154166670257048,75.71666666987714,Manual,6.72,5.91,1997
HARYANA,KAITHAL,Rasulpur Ghamri-Pz,29.914166670243244,76.26055556012066,Manual,,,1997
HARYANA,SONIPAT,Purkhas-Pz,29.065277780281857,76.83194443956027,Manual,,,1997
HARYANA,PANIPAT,Sanauli Khurd-Pz,29.381944440064977,77.09111110962672,Manual,,,1997
HARYANA,JIND,Narwana S-Pz,29.594444439685198,76.11666666993669,Manual,,,1997
HARYANA,SIRSA,Sherpura,29.454166669927265,75.2041666704677,Manual,14.1,13.1,1997
HARYANA,MAHENDRAGARH,Atali-DW,28.168888889630793,76.1944444402602,Manual,,,1997
HARYANA,ROHTAK,Assan-DW,28.89666667040877,76.76111110981394,Manual,,,1997
HARYANA,HISAR,Mehanda-DW,29.054166670208,76.05611111029934,Manual,,,1997
HARYANA,MAHENDRAGARH,Kaninakhas1,28.337500000083818,76.30833333031491,Manual,,,1997
HARYANA,GURGAON,Daultabad-Pz,28.499444440076605,76.99305555983726,Manual,,,1997
HARYANA,GURGAON,Mouzabad,28.2966666696707,76.69027778042842,Manual,,,1997
HARYANA,PANCHKULA,Kundi-DW,30.664722219584636,76.8516666702193,Manual,,,1997
HARYANA,SONIPAT,Gohana-Pz,29.139444440104853,76.71527778025278,Manual,,,1997
HARYANA,YAMUNANAGAR,Jhiwarheri M,30.12499999973312,77.08611111025485,Manual,16.51,16.98,1997
HARYANA,KURUKSHETRA,Thana (s),29.91999999988473,76.5013888901509,Manual,,,1997
HARYANA,SONIPAT,Manauli-Pz,28.908333329728364,77.18055556043569,Manual,,,1997
HARYANA,BHIWANI,Juikalan,28.63333332954523,75.60833332978163,Manual,17.67,15.81,1997
HARYANA,JIND,Hasanpur-Pz,29.45000000029275,76.40000000015851,Manual,,,1997
HARYANA,AMBALA,Nagal (D),30.248611110341397,76.71666667049129,Manual,,,1997
HARYANA,AMBALA,Kalumazra-DW,30.248611110075025,76.76249999954732,Manual,,,1997
HARYANA,AMBALA,Ganeshpur,30.38333333010274,76.99722222017219,Manual,9.18,8.91,1997
HARYANA,SIRSA,Farwain,29.613888889764063,75.10833332949719,Manual,6.2,6.4,1997
HARYANA,SONIPAT,BOREWELL IN THE PREMISES OF CETP MURTHAL SONEPAT,29.0219439998596,77.0686109996863,MANUAL,,,1997
HARYANA,KURUKSHETRA,Diwana-PZ,30.059999999785905,76.46583332953644,Manual,,,1997
HARYANA,SONIPAT,Butana,29.18749999984132,76.62500000024527,Manual,3.79,5.56,1997
HARYANA,KAITHAL,Siwan-Pz,29.883333330351213,76.35388888968414,Manual,,,1997
HARYANA,KURUKSHETRA,Mathana 1(m),29.98333332991022,76.9666666699658,Manual,20.08,23.67,1997
HARYANA,REWARI,Junawas,28.20416667035501,76.70555556026055,Manual,,,1997
HARYANA,KARNAL,Kalri Khalsa,29.875000000230518,77.09166667023871,Manual,,8.59,1997
HARYANA,SIRSA,Ramsarasubkhera,29.723611109640807,75.08750000044445,Manual,,2.1,1997
HARYANA,AMBALA,Churmastpur-DW,30.283333329722968,76.6666666697408,Manual,,,1997
HARYANA,MEWAT,Pinangwan-Pz,27.92777778003375,77.10416667005421,Manual,,,1997
HARYANA,FATEHABAD,Ayalki 1(m),29.56666666993721,75.48333332962558,Manual,,,1997
HARYANA,KURUKSHETRA,Hatira (m),29.95000000038544,76.76250000043008,Manual,,,1997
HARYANA,AMBALA,Kakkar Majra-DW,30.454444439845506,77.02222222022833,Manual,,,1997
HARYANA,SONIPAT,Chhapra-DW,29.13472222014681,76.55888889046462,Manual,,,1997
HARYANA,GURGAON,Sohna,28.244444440384733,77.06944444039739,Manual,,,1997
HARYANA,PANIPAT,Kherisharafali,29.466666670174902,76.87500000022038,Manual,8.98,9.01,1997
HARYANA,KURUKSHETRA,Kheri Ran Nagar-PZ,29.9377777795931,76.8577777801934,Manual,,,1997
HARYANA,JIND,Dhandauli Pz,29.812500000215397,76.14999999961611,Manual,,,1997
HARYANA,AMBALA,Nagal,30.238888890415982,76.7138888901073,Manual,4.87,3.4,1997
HARYANA,PALWAL,Gulawad-DW,28.00972222037456,77.44583332985592,Manual,,,1997
HARYANA,JIND,Korar,29.72916667028652,76.04166666953594,Manual,4.78,2.71,1997
HARYANA,YAMUNANAGAR,Sabri,30.35833332961005,77.24583332998384,Manual,8.4,7.59,1997
HARYANA,KARNAL,Kairiwali S,29.62222222013989,77.04166666966843,Manual,,,1997
HARYANA,SONIPAT,Khanpur Kalan-Pz,29.159722220309625,76.82777778022741,Manual,,,1997
HARYANA,AMBALA,Nurpur D,30.22083332988284,76.78750000022204,Manual,,,1997
HARYANA,ROHTAK,Garhiballab,28.802777779811226,76.47499999954294,Manual,3.08,,1997
HARYANA,HISAR,Chawdhariwas,29.008333329766568,75.60000000022471,Manual,13.26,14.18,1997
HARYANA,PANIPAT,Dakadla M,29.22361111018936,77.06666666997695,Manual,11.4,,1997
HARYANA,MEWAT,Firozpurzirka,27.791666669610766,76.94999999951958,Manual,,,1997
HARYANA,PALWAL,Bhandoli,27.945833330104122,77.47833333049823,Manual,,,1997
HARYANA,JIND,Sharfabad,29.287499999885608,76.62916666960801,Manual,4.1,5.33,1997
HARYANA,FATEHABAD,Daryapur,29.512500000040816,75.3513888902213,Manual,16.4,8.82,1997
HARYANA,YAMUNANAGAR,Dhanaura1,30.433333330204093,77.38611110951038,Manual,,,1997
HARYANA,KURUKSHETRA,Bachki-Pz,30.039444439771614,76.75555556043237,Manual,,,1997
HARYANA,HISAR,Kirtan,29.220833330405835,75.54722221949774,Manual,10.57,9.6,1997
HARYANA,KURUKSHETRA,Khanpur Jattta,30.12499999954103,76.86194443974244,Manual,,,1997
HARYANA,JIND,Kalwan-Pz,29.70611111039536,75.96416666957226,Manual,,,1997
HARYANA,KARNAL,Amupur-PZ,29.76000000004601,76.72583333031659,Manual,,,1997
HARYANA,FATEHABAD,Kajal Heri-DW,29.451388890273556,75.59166667042584,Manual,,,1997
HARYANA,SIRSA,Saktakhera,29.891666669663657,74.63611111007302,Manual,10.81,10.41,1997
HARYANA,JIND,Shanpur-Pz,29.43388889000232,76.6913888894828,Manual,,,1997
HARYANA,YAMUNANAGAR,Shahbuddinpur,30.347222220228875,77.43055555992291,Manual,,4.17,1997
HARYANA,GURGAON,Manesar,28.35555556018845,76.94166666975035,Manual,17.01,16.38,1997
HARYANA,KARNAL,Sambli-Pz-S,29.758333329888238,76.80000000007048,Manual,,,1997
HARYANA,KARNAL,Dhomsi,29.909722220148392,77.04166666997516,Manual,,,1997
HARYANA,SONIPAT,Gohana1,29.139444440104853,76.71527778025278,Manual,9.44,11.22,1997
HARYANA,GURGAON,Gurgaon,28.466666669824104,77.03750000018648,Manual,,,1997
HARYANA,KARNAL,Chaugawan,29.929166669968524,77.19444444039917,Manual,3.12,2.21,1997
HARYANA,SIRSA,Madho Singhana,29.42638889036688,74.92638889009335,Manual,14.5,12.45,1997
HARYANA,HISAR,Chann-DW,29.41722222018361,76.06694443952766,Manual,,,1997
HARYANA,HISAR,Shekhpur Daroli-DW,29.352777779596874,75.39166667025907,Manual,,,1997
HARYANA,KAITHAL,Dhunderheri-DW,29.757777779750594,76.2999999999237,Manual,,,1997
HARYANA,FATEHABAD,Bhatu,29.574999999776637,75.66666667012369,Manual,4.0,,1997
HARYANA,SIRSA,Jamal,29.330555560406218,74.98055555955085,Manual,8.53,,1997
HARYANA,ROHTAK,HANP PUMP NEAR WATER WORKS OF PHED DELHI-ROHTAK ROAD SAMPLA DIST. ROHTAK,28.772509999916306,76.76381000038762,MANUAL,,,1997
HARYANA,PALWAL,Bhiduki-DW,27.91666666986588,77.4500000004058,Manual,,,1997
HARYANA,KARNAL,Nilokheri-Pz,29.831111109926162,76.93333332980488,Manual,,,1997
HARYANA,YAMUNANAGAR,Chhachrauli S,30.24999999990973,77.33333333046706,Manual,13.8,11.55,1997
HARYANA,HISAR,Moda Khera-DW,29.21527778041387,75.42500000038514,Manual,,,1997
HARYANA,MAHENDRAGARH,Narnaul,28.04999999983891,76.11250000007959,Manual,12.1,11.81,1997
HARYANA,JHAJJAR,Silana-DW,28.55444444023727,76.67138889026691,Manual,,,1997
HARYANA,BHIWANI,Bound-PZ,28.76166666986217,76.35805556024712,Manual,,,1997
HARYANA,BHIWANI,Riwasa-DW,28.80694443966407,75.9402777799404,Manual,,,1997
HARYANA,KARNAL,Chorkharsa-Pz,29.626666670360702,76.67277778008409,Manual,,,1997
HARYANA,KAITHAL,Kamoda,29.93333332956891,76.46888889014829,Manual,,,1997
HARYANA,SONIPAT,Mundlana1,29.21250000000629,76.77083332973346,Manual,,1.9,1997
HARYANA,ROHTAK,Kalanaur,28.82916667028601,76.39583333015717,Manual,1.84,2.6,1997
HARYANA,JHAJJAR,Chhara,28.69999999989495,76.71666666984238,Manual,4.91,4.83,1997
HARYANA,SONIPAT,Jhakauli- Pz,28.931944439870573,77.16388889044525,Manual,,,1997
HARYANA,KARNAL,Kairiwali D,29.62222222013989,77.04166666966843,Manual,,,1997
HARYANA,KARNAL,Goli (s),29.48333332956029,76.81249999994945,Manual,,,1997
HARYANA,KURUKSHETRA,Ajrana Kalan S,30.095833329600463,76.77083333032344,Manual,,,1997
HARYANA,HISAR,Rajthal1,29.258333330198177,76.18749999969306,Manual,,,1997
HARYANA,PANCHKULA,Nandpur-Dw,30.757222220085016,76.9930555602051,Manual,,,1997
HARYANA,PANCHKULA,Mehranwali,30.899999999781517,76.79583332978895,Manual,11.96,11.22,1997
HARYANA,SIRSA,Rania,29.52499999979785,74.85000000023196,Manual,16.88,17.5,1997
HARYANA,KARNAL,Mohidinpur-Pz,29.502222220292754,77.00138889047751,Manual,,,1997
HARYANA,FARIDABAD,Kheri Jamalpur-DW,28.318055559632853,77.30277778009186,Manual,,,1997
HARYANA,SONIPAT,Bhatgaon,28.99583333023523,76.80416666973396,Manual,2.64,2.01,1997
HARYANA,SIRSA,Dabwali1,29.954166670338527,74.73750000034462,Manual,,,1997
HARYANA,KURUKSHETRA,Jogna Khera,29.973611109832557,76.82777778046241,Manual,,,1997
HARYANA,GURGAON,TUBEWELL HSSIDC NEAR PLOT NO. 7 SECTOR 37 GURUGRAM,28.44132399982654,77.00082299966547,MANUAL,,,1997
HARYANA,MAHENDRAGARH,Ateli,28.099999999952068,76.25833333013058,Manual,,,1997
HARYANA,MAHENDRAGARH,Nizam Pur,27.96666667003991,76.01666667033139,Manual,36.06,30.71,1997
HARYANA,JHAJJAR,Yaqubpur,28.47916667024197,76.77083332980362,Manual,4.3,4.13,1997
HARYANA,KURUKSHETRA,Umri-PzCGWB,29.94611111022616,76.90611111039665,Manual,,,1997
HARYANA,FATEHABAD,Ayalki 2(s),29.56666666993721,75.48333332962558,Manual,,,1997
HARYANA,HISAR,Bas,29.108333330137963,76.19999999964848,Manual,0.22,11.22,1997
HARYANA,MEWAT,Jaraon Pz,28.227777779852747,76.87083332996491,Manual,,,1997
HARYANA,SIRSA,Rasalia Khera,29.716666670234996,74.76666667012044,Manual,18.2,,1997
HARYANA,PANIPAT,Khalila Manjran,29.294444440384172,76.77444443961072,Manual,3.22,6.85,1997
HARYANA,KURUKSHETRA,Malikpur(shallow),30.045833330012478,76.63333332989001,Manual,,,1997
HARYANA,AMBALA,Kakar Majra,30.491666669925277,77.02499999963554,Manual,12.2,,1997
HARYANA,FARIDABAD,Pali2,28.368055559717156,77.2486111100189,Manual,,,1997
HARYANA,SONIPAT,Kundal,28.833333330453936,76.95833332997276,Manual,,4.71,1997
HARYANA,KAITHAL,Mundri,29.774999999554325,76.50555555982669,Manual,4.01,2.08,1997
HARYANA,YAMUNANAGAR,Jagadhari,30.166666670325185,77.30000000032207,Manual,,1.74,1997
HARYANA,HISAR,Kaliravan,29.29722222011798,75.57083332969368,Manual,5.79,5.52,1997
HARYANA,JIND,Kachhana,29.48194443967032,76.28333332976497,Manual,15.26,10.85,1997
HARYANA,KURUKSHETRA,Chhapra-Pz,30.08527778027964,77.0677777802003,Manual,,,1997
HARYANA,KAITHAL,Rajaund,29.57777778040344,76.48750000046074,Manual,2.37,,1997
HARYANA,PALWAL,Sarai-DW,27.98611111015541,77.33611110979379,Manual,,,1997
HARYANA,PANCHKULA,Hangola,30.532777779755193,77.03111111008275,Manual,,,1997
HARYANA,KURUKSHETRA,Teokar-PZ,30.065277779800947,76.5516666697902,Manual,,,1997
HARYANA,JHAJJAR,HANDPUMP IN FRONT 0F MINI SECRETARIAT JHAJJAR,28.599269999895213,76.66212999997838,MANUAL,,,1997
HARYANA,PALWAL,Rasul Pur,28.091666670070406,77.4041666698859,Manual,,,1997
HARYANA,JIND,Gusaikhera,29.21666667025392,76.3374999995897,Manual,3.15,3.65,1997
HARYANA,PANIPAT,Nara,29.416666669970628,76.75833333045428,Manual,,,1997
HARYANA,KARNAL,Dhomsi(shallow),29.941666670260442,77.05000000019812,Manual,,,1997
HARYANA,HISAR,Hansi S,29.183333330271605,75.96583332959693,Manual,,,1997
HARYANA,HISAR,Hissar-Pz,29.13999999993309,75.72222222046102,Manual,,,1997
HARYANA,PANCHKULA,Mauli-DW,30.528611109600178,76.97666667044993,Manual,,,1997
HARYANA,REWARI,Berli Khurd-DW,28.304444439999504,76.50611110958657,Manual,,,1997
HARYANA,PALWAL,Khambi,27.97083332999389,77.41666666973009,Manual,,,1997
HARYANA,MEWAT,Nimka,27.841666669579592,77.28333332971368,Manual,,,1997
HARYANA,MAHENDRAGARH,Nagal Kalia-DW,27.92194443960028,76.12499999985235,Manual,,,1997
HARYANA,KARNAL,Samora1,29.943055559577807,77.04166667046212,Manual,,,1997
HARYANA,PANCHKULA,Surajpur,30.758333329857106,76.90694444002189,Manual,,,1997
