STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,MAY (Level m),AUG (Level m),YEAR,geometry
HARYANA,KAITHAL,Kalayat S,29.67916666998753,76.25277778018112,Manual,,,1998,POINT (76.25277778018112 29.67916666998753)
HARYANA,REWARI,Balawas,28.104166669680207,76.52916666963846,Manual,,16.12,1998,POINT (76.52916666963846 28.10416666968021)
HARYANA,JHAJJAR,Badli,28.591666670422526,76.81666666968582,Manual,10.24,10.45,1998,POINT (76.81666666968582 28.59166667042253)
HARYANA,AMBALA,Badhauli,30.35833332970524,77.0458333299313,Manual,7.75,,1998,POINT (77.0458333299313 30.35833332970524)
HARYANA,BHIWANI,Tigrana-DW,28.84222222035204,76.14999999951362,Manual,,,1998,POINT (76.14999999951362 28.84222222035204)
HARYANA,PANIPAT,Dumiana-Dw,29.332499999949928,76.71611110987008,Manual,,,1998,POINT (76.71611110987008 29.33249999994993)
HARYANA,PALWAL,Kabulpur Ew,28.264166670100327,77.24555556016205,Manual,,,1998,POINT (77.24555556016205 28.26416667010033)
HARYANA,KARNAL,Jundla,29.649999999628815,76.87499999978301,Manual,7.19,5.84,1998,POINT (76.87499999978301 29.64999999962881)
HARYANA,JHAJJAR,Dubhaldhan,28.700000000216523,76.4944444404084,Manual,4.98,3.29,1998,POINT (76.4944444404084 28.70000000021652)
HARYANA,MEWAT,VILLAGE BAGER MEO TEHSIL- RAMGARH ALWAR RAJASTHAN,27.718030999649788,76.99155600000735,MANUAL,,,1998,POINT (76.99155600000735 27.71803099964979)
HARYANA,KAITHAL,Khanpur,29.85388888981363,76.37055555972925,Manual,,,1998,POINT (76.37055555972925 29.85388888981363)
HARYANA,BHIWANI,Manhairu,28.702777780239376,76.21666667036686,Manual,5.85,5.41,1998,POINT (76.21666667036686 28.70277778023938)
HARYANA,JIND,Safidon 2(m),29.404166669558396,76.65555556000871,Manual,,,1998,POINT (76.65555556000871 29.4041666695584)
HARYANA,JIND,Brahmanwas,29.13333333037972,76.40833332952205,Manual,7.57,7.82,1998,POINT (76.40833332952205 29.13333333037972)
HARYANA,JIND,Pipaltha-Pz,29.757222220356315,76.11027777960805,Manual,,,1998,POINT (76.11027777960805 29.75722222035632)
HARYANA,KARNAL,Mehmadpur-Pz,29.72499999961636,77.11111111022923,Manual,,,1998,POINT (77.11111111022923 29.72499999961636)
HARYANA,HISAR,Gurana,29.29999999965864,75.96666667036213,Manual,2.73,2.0,1998,POINT (75.96666667036213 29.29999999965864)
HARYANA,MEWAT,Punhana,27.86249999971489,77.2041666701303,Manual,,,1998,POINT (77.20416667013031 27.86249999971489)
HARYANA,AMBALA,Nikuwana-DW,30.383333330366845,77.08333332988063,Manual,,,1998,POINT (77.08333332988063 30.38333333036685)
HARYANA,AMBALA,Mohra(shallowa),30.31666666984199,76.96666666951201,Manual,,,1998,POINT (76.96666666951201 30.31666666984199)
HARYANA,FARIDABAD,"City Park,ballabgarh",28.3374999999492,77.32222222043555,Manual,,,1998,POINT (77.32222222043555 28.3374999999492)
HARYANA,BHIWANI,Alak Pura-DW,29.00138889034249,76.08388889012389,Manual,,,1998,POINT (76.08388889012389 29.00138889034249)
HARYANA,KARNAL,Karnal D,29.683333330045127,76.94999999995044,Manual,,,1998,POINT (76.94999999995044 29.68333333004513)
HARYANA,FATEHABAD,Dayar,29.283333330152143,75.26666666995673,Manual,6.63,6.22,1998,POINT (75.26666666995673 29.28333333015214)
HARYANA,MAHENDRAGARH,Kheri,28.387499999802532,76.23055556040136,Manual,14.41,14.62,1998,POINT (76.23055556040136 28.38749999980253)
HARYANA,BHIWANI,Bhandwa.,28.508888889587976,75.93138888972265,Manual,,,1998,POINT (75.93138888972265 28.50888888958798)
HARYANA,AMBALA,Pinjola,30.262499999680728,76.61388888950098,Manual,4.24,2.1,1998,POINT (76.61388888950098 30.26249999968073)
HARYANA,AMBALA,Jauli-DW,30.35000000017805,77.08333332968212,Manual,,,1998,POINT (77.08333332968212 30.35000000017805)
HARYANA,SIRSA,Chaharwala,29.28472222012377,75.21944444020224,Manual,,,1998,POINT (75.21944444020224 29.28472222012377)
HARYANA,SONIPAT,Murthal-Pz,29.040555559954267,77.0911111103158,Manual,,,1998,POINT (77.09111111031579 29.04055555995427)
HARYANA,GURGAON,Khera Khurrampur-Pz,28.441666670018893,76.77222222036505,Manual,,,1998,POINT (76.77222222036505 28.44166667001889)
HARYANA,FATEHABAD,Bhuna S,29.533333329672185,75.70416667007602,Manual,,,1998,POINT (75.70416667007602 29.53333332967219)
HARYANA,PANCHKULA,Chandi Mandir-DW,30.74972221969997,76.90305555998613,Manual,,,1998,POINT (76.90305555998613 30.74972221969997)
HARYANA,AMBALA,Nagal (M),30.248611110341397,76.71666667049129,Manual,,,1998,POINT (76.71666667049129 30.2486111103414)
HARYANA,KARNAL,Phusgarh-Pz,29.69694443985003,77.03055556039789,Manual,,,1998,POINT (77.03055556039789 29.69694443985003)
HARYANA,JIND,Manoharpur,29.34722222041501,76.40000000032556,Manual,4.85,3.87,1998,POINT (76.40000000032556 29.34722222041501)
HARYANA,KURUKSHETRA,Mangana-PZ,29.955833329651146,76.4924999999111,Manual,,,1998,POINT (76.4924999999111 29.95583332965115)
HARYANA,JIND,Kharwal,29.61388888983159,75.96527777975706,Manual,2.68,3.08,1998,POINT (75.96527777975706 29.61388888983159)
HARYANA,KARNAL,Balla- Pz,29.502777779977713,76.75055556004746,Manual,,,1998,POINT (76.75055556004746 29.50277777997771)
HARYANA,REWARI,Dahina1,28.29861110994633,76.3805555597762,Manual,,,1998,POINT (76.3805555597762 28.29861110994633)
HARYANA,PANIPAT,Khelalla Pehl S,29.293055560339127,76.979166670409,Manual,,,1998,POINT (76.979166670409 29.29305556033913)
HARYANA,ROHTAK,Rukhi,29.049444440103407,76.68055556021159,Manual,4.26,4.0,1998,POINT (76.68055556021159 29.04944444010341)
HARYANA,MEWAT,Agaon-Pz,27.730555559657112,76.96527778023126,Manual,,,1998,POINT (76.96527778023126 27.73055555965711)
HARYANA,REWARI,Pali-Pz,28.16555556000862,76.45611110972708,Manual,,,1998,POINT (76.45611110972708 28.16555556000862)
HARYANA,KURUKSHETRA,Lohara-Pz,30.01888888985015,76.98749999979938,Manual,,,1998,POINT (76.98749999979938 30.01888888985015)
HARYANA,PALWAL,Kot,27.95833332972267,77.22916667000159,Manual,,0.9,1998,POINT (77.22916667000159 27.95833332972267)
HARYANA,AMBALA,Ambala Cantt-Pz,30.366666669650606,76.833333330026,Manual,,,1998,POINT (76.83333333002599 30.36666666965061)
HARYANA,MEWAT,Naharika-Pz,27.81666666954689,77.02083332968856,Manual,,,1998,POINT (77.02083332968856 27.81666666954689)
HARYANA,JHAJJAR,Machhrauli1,28.47500000020081,76.65000000000211,Manual,3.07,3.05,1998,POINT (76.65000000000211 28.47500000020081)
HARYANA,KARNAL,Jundla1,29.64305555963349,76.86666666971094,Manual,,,1998,POINT (76.86666666971094 29.64305555963349)
HARYANA,MAHENDRAGARH,Mahendra Garh,28.266666669542605,76.14999999988443,Manual,,,1998,POINT (76.14999999988443 28.26666666954261)
HARYANA,YAMUNANAGAR,Sadhaura1,30.400000000405356,77.22083332997238,Manual,,,1998,POINT (77.22083332997238 30.40000000040536)
HARYANA,KARNAL,Biana,29.840277780170624,77.1166666696257,Manual,,,1998,POINT (77.1166666696257 29.84027778017062)
HARYANA,KARNAL,Dadlana 1(s),29.49166667024088,76.8972222196824,Manual,,,1998,POINT (76.8972222196824 29.49166667024088)
HARYANA,JIND,Rajpura-Pz,29.294166669642173,76.22416667017995,Manual,,,1998,POINT (76.22416667017995 29.29416666964217)
HARYANA,JHAJJAR,Lohari- Pz,28.38111110975515,76.7152777801031,Manual,,,1998,POINT (76.71527778010309 28.38111110975515)
HARYANA,PANIPAT,Dharamgarh(shallow),29.469444440019945,76.82222221992967,Manual,,,1998,POINT (76.82222221992967 29.46944444001995)
HARYANA,SONIPAT,Kheri Gujjar-Pz,29.16277778038539,76.97138889017077,Manual,,,1998,POINT (76.97138889017077 29.16277778038539)
HARYANA,JHAJJAR,Aurangpur,28.516666670284575,76.71944444042842,Manual,4.16,4.32,1998,POINT (76.71944444042842 28.51666667028458)
HARYANA,BHIWANI,Loharu,28.43472222022949,75.8144444399428,Manual,,43.7,1998,POINT (75.8144444399428 28.43472222022949)
HARYANA,HISAR,Basra,29.216666670272023,75.5249999999041,Manual,21.2,20.9,1998,POINT (75.5249999999041 29.21666667027202)
HARYANA,PANCHKULA,Bunga At Dabkhori-DW,30.627777779801537,76.94972222011084,Manual,,,1998,POINT (76.94972222011084 30.62777777980154)
HARYANA,PANIPAT,Sutana-Dw,29.38611110960512,76.88055555979106,Manual,,,1998,POINT (76.88055555979106 29.38611110960512)
HARYANA,JIND,Danauli,29.486111109835587,76.66249999989489,Manual,4.13,,1998,POINT (76.66249999989489 29.48611110983559)
HARYANA,MEWAT,Nagina,27.916666670132443,76.98333333003661,Manual,4.88,3.37,1998,POINT (76.98333333003661 27.91666667013244)
HARYANA,PANIPAT,Bhallour Pz,29.309999999894053,77.09833333015531,Manual,,,1998,POINT (77.09833333015531 29.30999999989405)
HARYANA,KAITHAL,Kheorak-Pz,29.870000000348764,76.47222222015786,Manual,,,1998,POINT (76.47222222015786 29.87000000034876)
HARYANA,SIRSA,Chormar,29.783333330069496,74.84166667012906,Manual,,15.75,1998,POINT (74.84166667012906 29.7833333300695)
HARYANA,YAMUNANAGAR,Bari Kanari-Pz,30.183333330349637,77.18333332948629,Manual,,,1998,POINT (77.18333332948629 30.18333333034964)
HARYANA,BHIWANI,Sudhiwas,28.61944444003305,75.58472222037156,Manual,,,1998,POINT (75.58472222037156 28.61944444003305)
HARYANA,JIND,Mohal Khera Pz,29.636111110066537,76.13055556006736,Manual,,,1998,POINT (76.13055556006736 29.63611111006654)
HARYANA,HISAR,Barwala2,29.042222220272894,75.91222222040213,Manual,,,1998,POINT (75.91222222040213 29.04222222027289)
HARYANA,SONIPAT,Anwali-Pz,29.002777779841967,76.75833333016077,Manual,,,1998,POINT (76.75833333016077 29.00277777984197)
HARYANA,HISAR,Jaga Bara-DW,29.158333329963046,75.96666666991044,Manual,,,1998,POINT (75.96666666991044 29.15833332996305)
HARYANA,FATEHABAD,Aharwan S,29.60777778038739,75.54166667033634,Manual,,,1998,POINT (75.54166667033634 29.60777778038739)
HARYANA,KURUKSHETRA,Rawa-PZ,30.166666670408762,76.93250000037506,Manual,,,1998,POINT (76.93250000037506 30.16666667040876)
HARYANA,KURUKSHETRA,Basantpur S,30.175000000231208,76.75833332959483,Manual,20.93,22.12,1998,POINT (76.75833332959483 30.17500000023121)
HARYANA,YAMUNANAGAR,Jhiwarheri S,30.12499999973312,77.08611111025485,Manual,,,1998,POINT (77.08611111025485 30.12499999973312)
HARYANA,SIRSA,Ganga,29.78333332975421,74.67222221978955,Manual,9.1,8.8,1998,POINT (74.67222221978955 29.78333332975421)
HARYANA,SONIPAT,Barwasni 1(s),29.00000000021201,76.96666667046176,Manual,,,1998,POINT (76.96666667046176 29.00000000021201)
HARYANA,FARIDABAD,Bhopani,28.429166670013746,77.39166666980333,Manual,,,1998,POINT (77.39166666980333 28.42916667001375)
HARYANA,KAITHAL,Dharsul,29.67916667001909,75.70833333007042,Manual,17.76,18.88,1998,POINT (75.70833333007042 29.67916667001909)
HARYANA,BHIWANI,Dadri,28.59583332971745,76.27500000051313,Manual,4.66,2.7,1998,POINT (76.27500000051313 28.59583332971745)
HARYANA,BHIWANI,Dadri1,28.595833330285355,76.26666666996074,Manual,2.43,2.43,1998,POINT (76.26666666996074 28.59583333028536)
HARYANA,KARNAL,Sharfabad1,29.6888888900757,77.07499999969856,Manual,,,1998,POINT (77.07499999969856 29.6888888900757)
HARYANA,KARNAL,Anjanthali,29.83000000014011,76.89166667005556,Manual,9.55,9.62,1998,POINT (76.89166667005556 29.83000000014011)
HARYANA,JIND,Kalwan,29.705555560365983,75.97222222041681,Manual,12.14,12.78,1998,POINT (75.97222222041681 29.70555556036598)
HARYANA,JIND,Bhambewa-DW,29.233333329869122,76.54916666966074,Manual,,,1998,POINT (76.54916666966074 29.23333332986912)
HARYANA,KARNAL,Taraori-Pz,29.798333329614717,76.92944443985421,Manual,,,1998,POINT (76.92944443985421 29.79833332961472)
HARYANA,JHAJJAR,Salhawas,28.45416667015181,76.47500000037591,Manual,,,1998,POINT (76.47500000037591 28.45416667015181)
HARYANA,JIND,Bhuslana-Pz,29.421388889837345,76.73416667016492,Manual,,,1998,POINT (76.73416667016492 29.42138888983735)
HARYANA,FARIDABAD,Ismailpur,28.497222219668245,77.33749999960666,Manual,,,1998,POINT (77.33749999960666 28.49722221966825)
HARYANA,BHIWANI,Isharwal,28.766666669947444,75.70833333016252,Manual,19.03,19.58,1998,POINT (75.70833333016252 28.76666666994744)
HARYANA,KURUKSHETRA,Thanesar M,29.987499999805827,76.78333333016687,Manual,,,1998,POINT (76.78333333016687 29.98749999980583)
HARYANA,KURUKSHETRA,Chanalheri-PZ,30.022222220041666,76.66361111034034,Manual,,,1998,POINT (76.66361111034034 30.02222222004167)
HARYANA,MAHENDRAGARH,Buwana-Pz,28.386111110375275,76.17777777988262,Manual,,,1998,POINT (76.17777777988262 28.38611111037527)
HARYANA,REWARI,Pali1,28.177777780413,76.46666667010443,Manual,21.82,21.75,1998,POINT (76.46666667010443 28.177777780413)
HARYANA,YAMUNANAGAR,Sadura,30.05194443954113,77.1216666698536,Manual,,,1998,POINT (77.1216666698536 30.05194443954113)
HARYANA,ROHTAK,Mahem,28.963333330300568,76.30000000032567,Manual,6.97,,1998,POINT (76.30000000032567 28.96333333030057)
HARYANA,PANIPAT,TUBEWELL NEAR 5 MLD STP SAMALKHA PANIPAT,29.39249999985493,77.01638899957938,MANUAL,,,1998,POINT (77.01638899957938 29.39249999985493)
HARYANA,PANCHKULA,Jaswant Garh-DW,30.638055559590956,76.942222220217,Manual,,,1998,POINT (76.942222220217 30.63805555959096)
HARYANA,KAITHAL,Pai-DW,29.716388889774908,76.52777778032596,Manual,,,1998,POINT (76.52777778032596 29.71638888977491)
HARYANA,GURGAON,Harchandpur,28.26666666972619,77.13888888960463,Manual,,,1998,POINT (77.13888888960463 28.26666666972619)
HARYANA,GURGAON,BOREWELL AT ENTRY GATE OF ANSAL PIONEER INDUSTRIAL PARK PATHERI BILASPUR GURUGRAM,28.27640599984283,76.8698849995677,MANUAL,,,1998,POINT (76.8698849995677 28.27640599984283)
HARYANA,MEWAT,Gulaltha,27.916666670091967,77.17916667042279,Manual,2.26,0.06,1998,POINT (77.17916667042279 27.91666667009197)
HARYANA,HISAR,Umra,29.052777779875,75.91250000043098,Manual,6.64,6.87,1998,POINT (75.91250000043098 29.052777779875)
HARYANA,AMBALA,Bullana- DW,30.377500000248343,76.77527778046212,Manual,,,1998,POINT (76.77527778046212 30.37750000024834)
HARYANA,KAITHAL,Serdha-DW,29.629166670108212,76.49861111029745,Manual,,,1998,POINT (76.49861111029745 29.62916667010821)
HARYANA,KAITHAL,Nauch,29.950000000319196,76.45416667051335,Manual,,,1998,POINT (76.45416667051335 29.9500000003192)
HARYANA,KARNAL,Jalmana PZ,29.669444439736534,76.7236111099214,Manual,,,1998,POINT (76.72361110992141 29.66944443973653)
HARYANA,BHIWANI,Amirwas-pz,28.5666666695467,75.79166666965945,Manual,,,1998,POINT (75.79166666965945 28.5666666695467)
HARYANA,JHAJJAR,Jakhoda-DW,28.726388890275537,76.8669444401514,Manual,,,1998,POINT (76.8669444401514 28.72638889027554)
HARYANA,PANIPAT,Israna D,29.277777780086037,76.85000000033898,Manual,,4.21,1998,POINT (76.85000000033898 29.27777778008604)
HARYANA,SIRSA,Mithri,29.850000000427517,74.98333333031799,Manual,,13.4,1998,POINT (74.98333333031799 29.85000000042752)
HARYANA,YAMUNANAGAR,Salehpur-DW,30.450000000415784,77.23333332947523,Manual,,,1998,POINT (77.23333332947523 30.45000000041578)
HARYANA,JHAJJAR,Jhajjar,28.6166666698314,76.65555556024509,Manual,5.61,4.59,1998,POINT (76.65555556024509 28.6166666698314)
HARYANA,KURUKSHETRA,Bateri,29.920833329754394,76.60833332975561,Manual,12.45,13.3,1998,POINT (76.60833332975561 29.92083332975439)
HARYANA,KAITHAL,Jakhauli-Pz,29.658333329771718,76.42916667043997,Manual,,,1998,POINT (76.42916667043997 29.65833332977172)
HARYANA,PANCHKULA,Bhanun,30.633333329878408,76.92500000045965,Manual,8.66,6.34,1998,POINT (76.92500000045965 30.63333332987841)
HARYANA,JIND,Jhamula,29.13888889029652,76.33888889037554,Manual,4.18,4.33,1998,POINT (76.33888889037554 29.13888889029652)
HARYANA,FATEHABAD,Hukmawali-Pz,29.691666670037254,75.44583333029745,Manual,,,1998,POINT (75.44583333029745 29.69166667003725)
HARYANA,BHIWANI,Sodhiwas-Pz,28.6288888896382,75.61083332980324,Manual,,,1998,POINT (75.61083332980324 28.6288888896382)
HARYANA,KARNAL,Motia,29.75694444016524,76.82638888971157,Manual,7.24,5.84,1998,POINT (76.82638888971157 29.75694444016524)
HARYANA,HISAR,Chanaut,29.20833332998394,75.92083333024135,Manual,6.34,6.31,1998,POINT (75.92083333024135 29.20833332998394)
HARYANA,PALWAL,Bibipur-DW,28.01805556003063,77.21111110988492,Manual,,,1998,POINT (77.21111110988492 28.01805556003063)
HARYANA,SONIPAT,Chirana,29.208333330140448,76.78333333000845,Manual,3.23,1.2,1998,POINT (76.78333333000845 29.20833333014045)
HARYANA,PANCHKULA,Khera,30.82499999976368,76.87777778052052,Manual,29.71,28.89,1998,POINT (76.87777778052052 30.82499999976368)
HARYANA,BHIWANI,Sagban,28.872222219910785,75.9583333304045,Manual,,,1998,POINT (75.9583333304045 28.87222221991079)
HARYANA,JHAJJAR,Barona-DW,28.832222219813538,76.9083333295571,Manual,,,1998,POINT (76.9083333295571 28.83222221981354)
HARYANA,REWARI,Gangaichajat,28.295833329547968,76.61250000019999,Manual,6.03,4.72,1998,POINT (76.61250000019999 28.29583332954797)
HARYANA,MAHENDRAGARH,Deroli Ahir1,28.173333330123,76.15638889015301,Manual,,,1998,POINT (76.15638889015301 28.173333330123)
HARYANA,YAMUNANAGAR,Bilaspur2,30.300000000092158,77.3000000004733,Manual,,,1998,POINT (77.3000000004733 30.30000000009216)
HARYANA,FATEHABAD,Dhingsara,29.44861111011168,75.36527777973464,Manual,2.55,,1998,POINT (75.36527777973464 29.44861111011168)
HARYANA,BHIWANI,Miran,28.841666669681068,75.74166666962103,Manual,,,1998,POINT (75.74166666962103 28.84166666968107)
HARYANA,PANIPAT,Babail Pz S,29.429166669672032,77.04999999963894,Manual,,,1998,POINT (77.04999999963894 29.42916666967203)
HARYANA,KARNAL,Salarpur-Pz,29.750833330269714,77.00166666997518,Manual,,,1998,POINT (77.00166666997518 29.75083333026971)
HARYANA,HISAR,Muhabbatpur,29.22499999977945,75.44999999992137,Manual,,,1998,POINT (75.44999999992137 29.22499999977945)
HARYANA,BHIWANI,Juikalan,28.63333333038739,75.93888888966148,Manual,,,1998,POINT (75.93888888966148 28.63333333038739)
HARYANA,KARNAL,Balhera-m,29.474999999584053,77.0874999999617,Manual,,,1998,POINT (77.08749999996169 29.47499999958405)
HARYANA,PANCHKULA,Nadha-DW,30.683333329964217,76.89999999984346,Manual,,,1998,POINT (76.89999999984346 30.68333332996422)
HARYANA,ROHTAK,Ajaib-DW,28.975000000434584,76.42194444003502,Manual,,,1998,POINT (76.42194444003502 28.97500000043458)
HARYANA,KAITHAL,Shimla,29.64166667004212,76.21666667036237,Manual,3.59,3.25,1998,POINT (76.21666667036237 29.64166667004212)
HARYANA,BHIWANI,Jitwanwas-DW,28.72222221988679,75.90555555956456,Manual,,,1998,POINT (75.90555555956456 28.72222221988679)
HARYANA,MEWAT,Aminabad-DW,27.797222220149642,77.21527778008847,Manual,,,1998,POINT (77.21527778008847 27.79722222014964)
HARYANA,SIRSA,Makhu Shorani,29.380000000211226,75.1686111095798,Manual,,,1998,POINT (75.1686111095798 29.38000000021123)
HARYANA,KARNAL,Bhutan Kheri,29.900000000241373,76.99583333001,Manual,,,1998,POINT (76.99583333001 29.90000000024137)
HARYANA,AMBALA,Dera M,30.500000000424414,77.20000000045098,Manual,,,1998,POINT (77.20000000045098 30.50000000042441)
HARYANA,BHIWANI,Loharu-pz,28.41666666965575,75.81666666993237,Manual,,,1998,POINT (75.81666666993237 28.41666666965575)
HARYANA,PANIPAT,Nizampur,29.44583333009802,76.98750000010499,Manual,,,1998,POINT (76.98750000010499 29.44583333009802)
HARYANA,KURUKSHETRA,Helwa-PZ,29.973888890416198,76.78805556049127,Manual,,,1998,POINT (76.78805556049127 29.9738888904162)
HARYANA,MAHENDRAGARH,Ratta Kalan,28.18333333011839,76.29583332992709,Manual,,,1998,POINT (76.29583332992709 28.18333333011839)
HARYANA,SIRSA,Srijiwan Nagar,29.537500000453008,74.74166666985047,Manual,,,1998,POINT (74.74166666985047 29.53750000045301)
HARYANA,SONIPAT,Khanda-DW,28.919999999616557,76.8999999997162,Manual,,,1998,POINT (76.8999999997162 28.91999999961656)
HARYANA,FARIDABAD,Kabulpur,28.394444439685262,77.43888889039819,Manual,,,1998,POINT (77.43888889039819 28.39444443968526)
HARYANA,SIRSA,Panniwala Mota,29.784722220437583,74.91250000010855,Manual,9.78,9.62,1998,POINT (74.91250000010855 29.78472222043758)
HARYANA,PANIPAT,Diwana,29.31388889043359,76.97361110996813,Manual,,,1998,POINT (76.97361110996813 29.31388889043359)
HARYANA,HISAR,Balsamand-Pz,29.33888889003665,75.49999999959522,Manual,,,1998,POINT (75.49999999959522 29.33888889003665)
HARYANA,KARNAL,Gangatheri,29.46944443977432,76.48750000001397,Manual,,,1998,POINT (76.48750000001397 29.46944443977432)
HARYANA,SIRSA,Phaggu-Pz,29.62222222021086,75.02222221947456,Manual,,,1998,POINT (75.02222221947456 29.62222222021086)
HARYANA,KARNAL,Chorpur 2(d),29.65000000025866,77.11666667011463,Manual,,,1998,POINT (77.11666667011463 29.65000000025866)
HARYANA,KARNAL,Newal 3(d),29.733333329637915,77.04999999980882,Manual,,,1998,POINT (77.04999999980882 29.73333332963792)
HARYANA,BHIWANI,Kasni,28.68249999977347,75.68694444036801,Manual,34.37,32.6,1998,POINT (75.68694444036801 28.68249999977347)
HARYANA,SONIPAT,Bidhlan-DW,28.953611110209213,76.86333332987817,Manual,,,1998,POINT (76.86333332987817 28.95361111020921)
HARYANA,KARNAL,Rambha,29.78333333033029,76.98333332957587,Manual,4.51,2.14,1998,POINT (76.98333332957587 29.78333333033029)
HARYANA,JHAJJAR,Sankol,28.675000000009497,76.84166666997227,Manual,2.66,1.67,1998,POINT (76.84166666997227 28.6750000000095)
HARYANA,HISAR,Durjanpur-Pz,29.25138888976603,75.59444443971881,Manual,,,1998,POINT (75.59444443971881 29.25138888976603)
HARYANA,BHIWANI,Sanwar,28.70833333018605,76.31111111005991,Manual,4.55,,1998,POINT (76.31111111005991 28.70833333018605)
HARYANA,AMBALA,Khanahmadpur,30.24166666960576,77.1250000000208,Manual,3.79,1.36,1998,POINT (77.1250000000208 30.24166666960576)
HARYANA,ROHTAK,Kanheli-DW,28.874166669615196,76.60555555996655,Manual,,,1998,POINT (76.60555555996655 28.8741666696152)
HARYANA,FARIDABAD,Tigaon-Pz,28.347222220390943,77.389722219767,Manual,,,1998,POINT (77.38972221976699 28.34722222039094)
HARYANA,KARNAL,Labhkari 1(d),29.899999999961445,77.1499999998281,Manual,,,1998,POINT (77.1499999998281 29.89999999996144)
HARYANA,SONIPAT,Gohana,29.139444440104853,76.71527778025278,Manual,,,1998,POINT (76.71527778025278 29.13944444010485)
HARYANA,ROHTAK,Hassangarh,28.841666670290063,76.85000000043395,Manual,,,1998,POINT (76.85000000043395 28.84166667029006)
HARYANA,KAITHAL,Titiana 2(d),30.100000000330297,76.33333333001515,Manual,,,1998,POINT (76.33333333001515 30.1000000003303)
HARYANA,BHIWANI,Dhanana,28.937499999895447,76.16805555980889,Manual,2.08,2.24,1998,POINT (76.16805555980889 28.93749999989545)
HARYANA,FATEHABAD,Mehu Wala Pz,29.41333332978622,75.32777777984191,Manual,,,1998,POINT (75.32777777984191 29.41333332978622)
HARYANA,JHAJJAR,Jhojnkalan,28.50111111022917,76.33388889011721,Manual,,,1998,POINT (76.33388889011721 28.50111111022917)
HARYANA,ROHTAK,Busnah,28.88333332960029,76.36666667005693,Manual,,,1998,POINT (76.36666667005693 28.88333332960029)
HARYANA,PANCHKULA,Maranwala,30.89138889027564,76.82888889043512,Manual,,,1998,POINT (76.82888889043512 30.89138889027564)
HARYANA,AMBALA,Tandwal-DW,30.23444444008441,76.98444443962667,Manual,,,1998,POINT (76.98444443962667 30.23444444008441)
HARYANA,KURUKSHETRA,Badarpur-PZ,29.960277780152985,77.09527777958695,Manual,,,1998,POINT (77.09527777958695 29.96027778015299)
HARYANA,YAMUNANAGAR,Amadalpur,30.137500000346513,77.36666667009898,Manual,7.42,,1998,POINT (77.36666667009898 30.13750000034651)
HARYANA,AMBALA,Mohra-DW,30.26666666955557,76.84999999966018,Manual,,,1998,POINT (76.84999999966018 30.26666666955557)
HARYANA,PANIPAT,Dharamgarh S,29.469444440019945,76.82222221992967,Manual,,,1998,POINT (76.82222221992967 29.46944444001995)
HARYANA,BHIWANI,Gopi,28.55277778009341,75.95555556008297,Manual,,,1998,POINT (75.95555556008297 28.55277778009341)
HARYANA,GURGAON,Bilaspur-Pz,28.36944443996309,76.8625000005118,Manual,,,1998,POINT (76.8625000005118 28.36944443996309)
HARYANA,SIRSA,Ghushiana,29.25277777958795,75.08333333017146,Manual,12.72,12.7,1998,POINT (75.08333333017146 29.25277777958795)
HARYANA,KURUKSHETRA,Surmi-PZ,30.010277780340815,76.67888888987665,Manual,,,1998,POINT (76.67888888987665 30.01027778034081)
HARYANA,YAMUNANAGAR,Amadalpur-DW,30.137500000346513,77.36666667009898,Manual,,,1998,POINT (77.36666667009898 30.13750000034651)
HARYANA,FARIDABAD,Sikri1,28.312499999758447,77.3124999999045,Manual,,,1998,POINT (77.3124999999045 28.31249999975845)
HARYANA,BHIWANI,Kalali-DW,28.449999999936395,76.11388889000361,Manual,,,1998,POINT (76.11388889000361 28.4499999999364)
HARYANA,SONIPAT,BOREWELL IN THE PREMISES OF STP PHED KHARKHODA SONEPAT,28.87589000022522,76.90017999991245,MANUAL,,,1998,POINT (76.90017999991245 28.87589000022522)
HARYANA,HISAR,Talwani Badshahpur-DW,28.94166667027443,75.69722222010459,Manual,,,1998,POINT (75.69722222010459 28.94166667027443)
HARYANA,GURGAON,Kadipur,28.45277778037085,77.01999999955291,Manual,,,1998,POINT (77.01999999955291 28.45277778037085)
HARYANA,ROHTAK,Kathura1,29.074999999703824,76.55833333022288,Manual,,,1998,POINT (76.55833333022288 29.07499999970382)
HARYANA,AMBALA,Barakhuda,30.32777778009079,76.90000000024473,Manual,5.3,,1998,POINT (76.90000000024473 30.32777778009079)
HARYANA,HISAR,Kirori,29.299999999931973,75.80000000000938,Manual,14.38,12.7,1998,POINT (75.80000000000938 29.29999999993197)
HARYANA,BHIWANI,Bawanikhera,28.936111110289744,76.04166666966816,Manual,11.56,11.2,1998,POINT (76.04166666966816 28.93611111028974)
HARYANA,HISAR,Kherijalab-Pz,29.34166666987239,76.08333332964726,Manual,,,1998,POINT (76.08333332964726 29.34166666987239)
HARYANA,SONIPAT,Rohat,28.93333332971786,76.97500000042842,Manual,3.07,0.3,1998,POINT (76.97500000042842 28.93333332971786)
HARYANA,KURUKSHETRA,Karaha Sahib-PZ,30.04388889005933,76.49416667029473,Manual,,,1998,POINT (76.49416667029473 30.04388889005933)
