STATE,DISTRICT,STATION,LATITUDE,LONGITUDE,STATION_TYPE,JAN (Level m),FEB (Level m),MAR (Level m),APR (Level m),MAY (Level m),JUN (Level m),JUL (Level m),AUG (Level m),SEP (Level m),OCT (Level m),NOV (Level m),DEC (Level m),YEAR
HARYANA,PANIPAT,Shimla Maulan S,29.456111109968443,76.98333332984947,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,KheriNaru-Pz-S,29.64861110982916,76.91361110983453,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Pirgarhi- Pz,28.044444440113175,77.4722222204876,Manual,,,,,9.45,,,,,,8.94,,2016
HARYANA,HISAR,Mangali-Pz,29.041666670407867,75.72222221987163,Manual,5.06,,,,5.11,,,4.2,,,3.43,,2016
HARYANA,YAMUNANAGAR,Bahadurpur,30.3000000003784,77.52083332974019,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Sangoi-Pz,29.75083333012059,77.00055556011282,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Taruwana,29.825000000382214,75.0083333304378,Manual,,,,,8.35,,,8.57,,,8.61,,2016
HARYANA,FATEHABAD,Ratia,29.687499999964114,75.57777777979891,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Morthala-PZ,30.057500000182966,76.91472221974622,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Lankhara(shallow),28.034722220453702,77.1874999999814,Manual,,,,,,,,,,,,,2016
HARYANA,MAHENDRAGARH,Datal-DW,27.863333329630294,76.11666666979917,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Uchana Pz,29.46944444029406,76.18611111044302,Manual,,,,,,,,,,,20.3,,2016
HARYANA,YAMUNANAGAR,Ranjitpur,30.16250000003115,77.33333332987633,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Behbalpur-Pz,29.28333332980797,75.78944443958305,Manual,,,,,3.98,,,,,,3.01,,2016
HARYANA,HISAR,Kherijalab,29.32500000017011,76.08750000015345,Manual,,,,,,,,,,,,,2016
HARYANA,FARIDABAD,Sanped-DW,28.286111110399613,77.34166666984017,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Desu Malkana-DW,29.856111109662468,74.96666666962862,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Gulha 1(m),30.040277780215085,76.30000000030658,Manual,,,,,,,,,,,,,2016
HARYANA,BHIWANI,Singhani-pz,28.533333329875276,75.80000000022638,Manual,,,,,76.04,,,,,,76.52,,2016
HARYANA,FATEHABAD,Nagpur- Pz,29.65000000009427,75.42499999958923,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Sureramithi,29.433333329972257,74.68750000019025,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Hathwala-Pz,29.226388889837903,77.11805556035705,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Kathana,29.533333329912658,76.38749999964035,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Lohari (s),29.35833333026169,76.83888889033481,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Balhera (shallow),29.474999999584057,77.08749999996168,Manual,,,,,,,,,,,,,2016
HARYANA,MAHENDRAGARH,Khodana,28.408333329706842,76.12083333034576,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Datta-DW,29.266666670347657,75.9972222201041,Manual,,,,,,,,,,,,,2016
HARYANA,JHAJJAR,Bahadurgarh,28.691666670181217,76.93333333028963,Manual,,,,,,,,,,,,,2016
HARYANA,FATEHABAD,Dhaulu,29.591666670116123,75.67916666994184,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Chorpur(shallow),29.78333333020587,77.11666667001569,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Sewah(shallow),29.341666670299322,76.97916666976707,Manual,,,,,,,,,,,,,2016
HARYANA,FATEHABAD,Jagiwala-DW,29.266666670449816,75.23472222002734,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Sukhchain-DW,29.777777780398516,75.03611110988264,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Kapoori At Saphera-PZ,30.34055555965784,76.92833333039471,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Juan-DW,29.06250000007233,76.90055555955526,Manual,,,,,,,,,,,,,2016
HARYANA,ROHTAK,Atail-DW,28.841666670390183,76.75194443983612,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Saunkra (deep),29.78472221975934,76.87999999960388,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Bala,29.50277778026334,76.72472222026704,Manual,,,,,,,,,,,,,2016
HARYANA,MAHENDRAGARH,Khatodra-Pz,28.27499999981366,76.07083332963407,Manual,,,,,,,,,,,,,2016
HARYANA,PANCHKULA,Ramgarh-DW,30.649999999558148,76.88333333052596,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,BOREWELL IN FRONT OF CETP HSIIDC RAI SONEPAT,28.929256000408362,77.08373499977463,MANUAL,,,,,,,,,,,,,2016
HARYANA,BHIWANI,Tosham,28.874999999573102,75.91666666992386,Manual,,,,,4.9,,,4.1,,,4.2,,2016
HARYANA,SONIPAT,Barauli-Pz,29.01944444018436,77.0294444400102,Manual,8.48,,,,9.16,,,10.2,,,9.5,,2016
HARYANA,PANIPAT,Untilya,29.391666670042905,76.84999999989627,Manual,,,,,4.17,,,4.85,,,4.81,,2016
HARYANA,MAHENDRAGARH,Dhancholi-DW,27.99333333034193,75.97138888980308,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Garhwal,29.183333329586794,76.53888889030802,Manual,,,,,2.87,,,1.47,,,1.97,,2016
HARYANA,SIRSA,Dhudianwali3(d),29.599999999548544,74.71666666954278,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Bega Pz,29.154166669668577,77.11250000002585,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Bodhni (s),30.054166669606317,76.55833333035348,Manual,,,,,35.48,,,,,,36.27,,2016
HARYANA,YAMUNANAGAR,Betha,30.362499999748845,77.34027777955225,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Kathana-Pz,29.54583332970991,76.39305556022384,Manual,,,,,15.4,,,,,,16.08,,2016
HARYANA,SONIPAT,Kharkhauda1,28.877777780004692,76.91250000001338,Manual,,,,,,,,,,,,,2016
HARYANA,GURGAON,Budehra-DW,28.461111110326517,76.98472221990698,Manual,,,,,,,,,,,,,2016
HARYANA,JHAJJAR,Gabhana,28.570833330038678,76.84166667043515,Manual,,,,,3.11,,,,,,1.78,,2016
HARYANA,KARNAL,Indri,29.880555560281188,77.06250000007896,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Tajpur S,29.302222219735164,77.07499999964034,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Lawan,29.675000000362118,76.04583333003363,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Pehowa 3 (s),29.983333330392462,76.58055555963423,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Sitamarhi,29.783333329924154,76.76666667003657,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Thana (m),29.919999999884734,76.5013888901509,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Gurusar-DW,29.757222220356315,76.11027777960804,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Barauli1,28.077777780146803,77.43888888962269,Manual,,,,,9.9,,,,,,,,2016
HARYANA,FARIDABAD,GEPIL VILLAGE PALI MOHABATABAD CRUSHER ZONE FARIDABAD,28.399433999831263,77.22237799978576,MANUAL,,,,,,,,,,,,,2016
HARYANA,ROHTAK,Giji-DW,28.818611110113554,76.77499999988174,Manual,,,,,,,,,,,,,2016
HARYANA,MEWAT,Pipaka,28.22638888973083,77.02916667022726,Manual,,,,,,,,,,,,,2016
HARYANA,REWARI,Khaliawas,28.20833333044369,76.74166667046612,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Ghiar-Pz,29.77805556023965,77.09694444024237,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Garhi Roran-PZ,29.96361110975272,76.73027777995064,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Sri Jiwan Nagar,29.537500000453015,74.74166666985047,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Kairiwali M,29.622222220139893,77.04166666966842,Manual,,,,,23.21,,,,,,,,2016
HARYANA,KAITHAL,Balbehra,30.025000000423645,76.38333332949716,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Jind-Pz,29.32138888966548,76.3069444401509,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Darar,29.85416666957923,77.10000000052041,Manual,,,,,,,,,,,,,2016
HARYANA,YAMUNANAGAR,Damla-Pz,30.083333329872357,77.21666667046964,Manual,,,,,,,,,,,,,2016
HARYANA,REWARI,Gurkawas-DW,28.252777779850387,76.63111111051248,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Manaspatti-Pz,29.82916667036971,76.32916667038495,Manual,,,,,38.8,,,38.4,,,39.42,,2016
HARYANA,JIND,Pipalthe,29.75833332968538,76.10000000032461,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Sitaundi,29.56944443959949,76.99166666985296,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Muklan,29.06944444002997,75.65833332986509,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Dupedi-DW,29.508333329658342,76.65888888988398,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Jalmana,29.591666670136313,76.7083333300195,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Bari Bassi-DW,30.462777780431882,77.07222221976086,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Jaisingh Pura-Dw,29.541666670410702,76.6311111095631,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Barsana-Pz,29.71527778017399,76.59722222028911,Manual,,,,,,,,,,,,,2016
HARYANA,REWARI,Kahari,28.299999999761585,76.46249999953936,Manual,,,,,,,,,,,,,2016
HARYANA,MEWAT,Chhapar,28.137500000382968,77.09861111036905,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Kheri Sharfali,29.558333329938325,76.54166666948444,Manual,,,,,,,,,,,,,2016
HARYANA,BHIWANI,Singhani,28.527777779865477,75.76111111007307,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Pillukhera-Pz,29.357222219757908,76.49333333050451,Manual,,,,,,,,,,,,,2016
HARYANA,FARIDABAD,Faridabad,28.425000000224806,77.30416666949634,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Lohari (m),29.35833333026169,76.83888889033481,Manual,,,,,,,,,,,0.82,,2016
HARYANA,AMBALA,Nanhera-DW,30.31111111041614,76.8461111097082,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Durjanpur,29.23888888972637,75.64583333028676,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Gangoli-DW,29.299999999764182,76.52805556030047,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Baroda Mor-DW,29.146666669758716,76.62861111041738,Manual,,,,,,,,,,,,,2016
HARYANA,YAMUNANAGAR,Chamrori-Pz,30.05000000016498,77.13333333005446,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Brahan,29.991666670443944,77.04166666954471,Manual,,,,,,,,,,,,,2016
HARYANA,MEWAT,Punhana-Pz,27.861111110149682,77.20555556015313,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Gorar-DW,28.947777780242923,76.81250000019539,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Mahara,29.098611109976673,76.68472221966293,Manual,,,,,,,,,,,,,2016
HARYANA,GURGAON,Farrukh Nagar-Pz,28.447222220074075,76.824999999725,Manual,,,,,,,,,,,,,2016
HARYANA,REWARI,Aulant,28.258333330449094,76.46666667017278,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Dabwali,29.954166670338523,74.73750000034462,Manual,,,,,9.28,,,,,,9.96,,2016
HARYANA,GURGAON,Sidrawali-Pz,28.266666670389505,76.83472222009206,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,TUBEWELL NO. 1 NEAR UPSTREAM GHAGGAR RIVER VILLAGE CHIALI,30.128579999958244,76.43317600047712,MANUAL,,,,,,,,,,,,,2016
HARYANA,SIRSA,Rania-DW,29.527777780448524,74.8499999999607,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Pharal,29.834722220088146,76.58472221976365,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Badchappar,29.11666667028197,76.30555556012727,Manual,,,,,,,,,,,,,2016
HARYANA,GURGAON,Meoka-Pz,28.408888889538268,76.91916666978375,Manual,,,,,,,,,,,20.3,,2016
HARYANA,SONIPAT,Pipli-DW,28.864444439740456,76.94305556016047,Manual,,,,,,,,,,,,,2016
HARYANA,GURGAON,Nurgarh-Pz,28.35833332977256,76.68055556001501,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Bilaspur2,29.241666669637404,77.12499999955766,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Bapda-PZ,29.972777780031315,77.05722222029779,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Murthal,29.037499999629816,77.08749999983213,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Dhand-DW,29.319999999916767,76.01583332982077,Manual,,,,,,,,,,,,,2016
HARYANA,FATEHABAD,Khajoori Jattan Ew,29.47277778010402,75.62750000005511,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Shahzadpur-Pz,30.433333330137895,77.01666667043558,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Guhna pz,29.766666670028883,76.25999999956237,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Berthala(shallow),30.12916666961569,76.98333333011921,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Israna(m),29.27777777994394,76.85277777989874,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Guhla (deep),30.040277780215085,76.30000000030658,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Agroha,29.308333330263697,75.64999999963912,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Amin S,29.872222219980074,76.84444444027581,Manual,,,,,31.49,,,,,,33.44,,2016
HARYANA,ROHTAK,Nandal-DW,29.01583332975205,76.48472222020173,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Batheri-PZ,29.939166670016576,76.59222222034927,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Nizaimpur,29.229166670341545,76.50555556014024,Manual,,,,,,,,,,,,,2016
HARYANA,BHIWANI,Bhiwanihera,28.936111110289744,76.04166666966815,Manual,,,,,,,,,,,5.73,,2016
HARYANA,YAMUNANAGAR,Shadipur,30.099999999853903,77.27916666992719,Manual,,,,,6.2,,,,,,5.72,,2016
HARYANA,KARNAL,Kohand,29.508333330448398,76.98333332992954,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Mandkola,28.14916667040517,77.18527777967536,Manual,,,,,1.26,,,,,,1.72,,2016
HARYANA,AMBALA,Budhha Khera-DW,30.347777780431095,77.08388888953564,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Mastian,29.886111109611853,74.71999999961196,Manual,,,,,14.17,,,,,,14.88,,2016
HARYANA,JIND,Pega-DW,29.508888890331598,76.40694444013927,Manual,,,,,,,,,,,,,2016
HARYANA,BHIWANI,Bohal,28.961111110381864,75.92138889013259,Manual,,,,,5.82,,,4.95,,,4.9,,2016
HARYANA,YAMUNANAGAR,Dhaurang S,30.06666666966656,77.19166666958871,Manual,,,,,16.24,,,,,,15.4,,2016
HARYANA,KURUKSHETRA,Lohar Majra-PZ,29.9527777797416,76.72499999989437,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Rajthal,29.25833333019818,76.18749999969306,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Ding,29.462499999539297,75.26388888975657,Manual,,,,,17.01,,,18.25,,,17.36,,2016
HARYANA,KARNAL,Kutail S,29.586111109583143,77.02222221948945,Manual,,,,,,,,,,,26.9,,2016
HARYANA,AMBALA,Dhanaura,30.295833329891416,77.1166666698514,Manual,,,,,5.45,,,4.2,,,3.17,,2016
HARYANA,REWARI,Bawal2,28.070833330178132,76.57916667006248,Manual,,,,,26.97,,,,,,27.7,,2016
HARYANA,PALWAL,Pelak-Pz,28.155555560256694,77.42638888964946,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Alewa,29.47083333024744,76.45416667002877,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Nangal Jat-DW,27.877777779580068,77.2833333296849,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,TUBEWELL AT GARHI HODAL  PALWAL,27.88295900018224,77.36512700003742,MANUAL,,,,,,,,,,,,,2016
HARYANA,SIRSA,Tejakhera,29.844444440436497,74.55555555988609,Manual,,,,,5.32,,,,,,5.69,,2016
HARYANA,SIRSA,Sahuwala,29.66666666979023,74.9499999999605,Manual,,,,,,,,,,,,,2016
HARYANA,PANCHKULA,Ram Nagar-DW,30.849999999890233,76.86666667031741,Manual,,,,,,,,,,,,,2016
HARYANA,JHAJJAR,Kulasi,28.77222222028634,76.91249999954401,Manual,,,,,1.21,,,1.2,,,0.9,,2016
HARYANA,SIRSA,Nathanpur,29.63194444034862,74.6333333302614,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Uplana D,30.283333329965643,77.033333330048,Manual,,,,,43.8,,,,,,45.13,,2016
HARYANA,KAITHAL,Pundri(s),29.777777779955485,76.57499999984663,Manual,,,,,25.1,,,,,,,,2016
HARYANA,KAITHAL,Mataur,29.60833332990254,76.25833333022919,Manual,,,,,8.21,,,8.61,,,8.53,,2016
HARYANA,KURUKSHETRA,Ladwa 3(s),29.995833330032784,77.07916666956082,Manual,,,,,,,,,,,,,2016
HARYANA,ROHTAK,Kansala,28.891666669777628,76.77500000036322,Manual,,,,,4.21,,,,,,2.53,,2016
HARYANA,HISAR,Pali-DW,29.170833330447667,76.08055555973242,Manual,,,,,,,,,,,,,2016
HARYANA,GURGAON,Jhanjrola,28.48333333038348,77.00416666997602,Manual,,,,,,,,,,,,,2016
HARYANA,MAHENDRAGARH,Budhwal,27.81666666956639,76.16666667026311,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Ganaur-Pz,29.133333330008856,77.01444444035866,Manual,,,,,,,,,,,,,2016
HARYANA,FARIDABAD,Nahar Singh Stadium,28.412500000256998,77.33333332951767,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Rattak-Pz,29.58250000005583,76.62555555957161,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Gadauli-Pz-M,30.38305555978725,77.15916666962882,Manual,,,,,,,,,,,,,2016
HARYANA,BHIWANI,Unn-DW,28.644444439754114,76.38888889004217,Manual,,,,,,,,,,,,,2016
HARYANA,GURGAON,Gangola-DW,28.261111109622153,77.20555556003578,Manual,,,,,,,,,,,,,2016
HARYANA,FARIDABAD,Amarpur Pzm,28.203333329701852,77.43749999996845,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Raipur 1(m),29.8499999996977,76.95000000051519,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Hodel,27.883333330411347,77.34999999962767,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Jandaula-Pz,29.888888890429097,76.57277778000724,Manual,,,,,27.3,,,,,,38.3,,2016
HARYANA,SONIPAT,Datauli-Pz,29.159722219888405,77.08055555997005,Manual,24.24,,,,,,,26.4,,,33.1,,2016
HARYANA,MEWAT,Pinangwan,27.8958333301872,77.10000000006895,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Sirsa-Pz,29.535833329975258,75.04944444012065,Manual,,,,,38.22,,,,,,39.37,,2016
HARYANA,KAITHAL,Khanpur-Pz,29.85138889042494,76.37222221958127,Manual,,,,,39.2,,,,,,39.95,,2016
HARYANA,KARNAL,Garhi Khajur S,29.53333333033136,77.05694443967955,Manual,,,,,15.21,,,,,,17.89,,2016
HARYANA,SIRSA,Tigri-DW,29.91777777964399,74.90555555977825,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Jaindapur,28.204166670170153,77.23888889008046,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Kanoh-Pz,29.37277777959209,75.75694443965511,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Mothmajri,29.20833333013997,76.0958333302142,Manual,,,,,10.81,,,,,,11.08,,2016
HARYANA,KAITHAL,Rajaund-Pz,29.57777778017708,76.50972222013783,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Nalvi Kalan-Pz,29.693888890432685,77.09861110949835,Manual,,,,,13.04,,,,,,13.1,,2016
HARYANA,KURUKSHETRA,Santokhpur D,30.029166669750875,76.72500000025347,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Laha,30.283333329965643,77.033333330048,Manual,,,,,,,,,,,,,2016
HARYANA,BHIWANI,Kasni kalan,28.67916666974334,75.68749999958843,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Bazida Pahar-DW,28.049999999985904,77.28888889044336,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Mohri-Pz,30.241666669542635,76.85277777991323,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Sonepat,29.001388890240833,77.02083332963927,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Khera Jattan-DW,30.450000000330657,76.91666667048673,Manual,,,,,,,,,,,,,2016
HARYANA,FATEHABAD,Pilimudari,29.38750000009108,75.25833333045315,Manual,,,,,,,,,,,,,2016
HARYANA,REWARI,Juddi-DW,28.429444440295548,76.4349999996495,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Bohela,29.080555560423797,76.85611110998828,Manual,,,,,,,,,,,6.2,,2016
HARYANA,KURUKSHETRA,Sunder Pur-PZ,29.96000000039252,76.86416666993182,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Rithal Phogat,28.99666666994231,76.7611111101896,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Mehmadpur,29.455555559626916,76.94305556036156,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Adampur-Pz,29.278333330342203,75.49194444016936,Manual,,,,,4.11,,,4.45,,,3.97,,2016
HARYANA,BHIWANI,Kairu-Pz,28.697777779625806,75.82222222014853,Manual,,,,,,,,,,,,,2016
HARYANA,MAHENDRAGARH,Deroli Ahir,28.173333330122997,76.15638889015301,Manual,,,,,12.12,,,,,,12.85,,2016
HARYANA,KARNAL,Nanhera,29.869444440300725,77.09166667045507,Manual,,,,,9.76,,,,,,8.39,,2016
HARYANA,KARNAL,Raipur,29.874999999812207,76.924999999567,Manual,,,,,,,,,,,,,2016
HARYANA,YAMUNANAGAR,Naggal1,30.069444439858614,77.28083333019819,Manual,,,,,5.74,,,,,,,,2016
HARYANA,JIND,Danoda Khurd-Pz,29.53194443998778,75.98750000019525,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Ottu 1(s),29.49999999985133,74.89999999963867,Manual,,,,,,,,,,,,,2016
HARYANA,ROHTAK,Lakhan Majara,29.04305556013069,76.47638889037553,Manual,,,,,1.65,,,,,,1.27,,2016
HARYANA,YAMUNANAGAR,Jagadhri-Pz,30.166666670325185,77.30000000032207,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Khanna Majra,30.247777779872532,76.65722222047832,Manual,,,,,,,,,,,,,2016
HARYANA,FATEHABAD,Bhattukalan,29.374999999991037,75.34583332980779,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Ottu 2(vs),29.49999999985133,74.89999999963867,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Karsindhu-Dw,29.50250000001861,76.22666667006148,Manual,,,,,,,,,,,,,2016
HARYANA,YAMUNANAGAR,Tala Kaur S,30.24166667040087,77.2041666695503,Manual,,,,,,,,,,,,,2016
HARYANA,JIND,Ratta Khera-DW,29.386388889655713,76.6352777797978,Manual,,,,,,,,,,,,,2016
HARYANA,AMBALA,Bhuragnpur-DW,30.28333332970182,76.64999999983036,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Tik,29.847222220354936,76.61666666983758,Manual,,,,,,,,,,,,,2016
HARYANA,GURGAON,TUBEWELL NO. 6 OF HSIIDC NEAR PLOT NO. 237 SECTOR - 8 IMT MANESAR GURUGRAM,28.377778000117964,76.8691059995181,MANUAL,,,,,,,,,,,,,2016
HARYANA,JHAJJAR,Mudsa,28.545833330381317,76.47916666947165,Manual,,,,,1.41,,,,,,0.5,,2016
HARYANA,JIND,Pipalthae,29.75833332968538,76.10000000032461,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Barauli,29.00777778033157,77.17027777983719,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,Burshyam,29.400000000063752,76.91666666953952,Manual,,,,,,,,,,,,,2016
HARYANA,MAHENDRAGARH,Nangal(durga),27.90333333012283,76.04666667017031,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,Lakhnaka,28.034722220453702,77.1874999999814,Manual,,,,,8.83,,,,,,9.73,,2016
HARYANA,YAMUNANAGAR,Dhaurang,30.062499999822283,77.1958333303589,Manual,,,,,,,,,,,,,2016
HARYANA,BHIWANI,Adampur,28.51666667038641,76.21666666976633,Manual,,,,,,,,,,,,,2016
HARYANA,KARNAL,Nisang1,29.683333329610832,76.75000000012159,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Gangana-DW,29.2427777804379,76.6119444398267,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Thana,29.908333330127252,76.50833333002103,Manual,,,,,,,,,,,,,2016
HARYANA,SIRSA,Goriwala,29.791666670264362,74.7083333298416,Manual,,,,,16.85,,,,,,,,2016
HARYANA,FATEHABAD,Dayar1,29.283333330152143,75.26666666995673,Manual,,,,,,,,,,,,,2016
HARYANA,PANCHKULA,Raipurrani,30.58749999968735,77.02222222002396,Manual,,,,,,,,5.48,,,5.56,,2016
HARYANA,MAHENDRAGARH,Dhanipartal,28.25833333016484,76.31388888955698,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Ghaibipur,29.424999999994448,75.92916666979858,Manual,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Pugthala,29.184722219623488,76.8791666697003,Manual,,,,,,,,,,,,,2016
HARYANA,PALWAL,TUBEWELL AT PRITHLA PALWAL,28.22448000016871,77.28811000043062,MANUAL,,,,,,,,,,,,,2016
HARYANA,KARNAL,Majra Roran,29.78749999965177,76.7291666697683,Manual,,,,,,,,,,,,,2016
HARYANA,KURUKSHETRA,Sunarain Dhanani-PZ,30.1027777802517,76.988888889595,Manual,,,,,,,,,,,,,2016
HARYANA,PANIPAT,TUBEWELL NEAR 25 MLD STP SEWAH PANIPAT,29.339529999600675,76.93950099987914,MANUAL,,,,,,,,,,,,,2016
HARYANA,SONIPAT,Bichpuri1,29.20777777978938,76.66527777979782,Manual,,,,,6.44,,,,,,,,2016
HARYANA,HISAR,Petwar-DW,29.169444439984858,76.16388888978574,Manual,,,,,,,,,,,,,2016
HARYANA,HISAR,Khanda Kheri-Pz,29.208888889993194,76.23333332996931,Manual,,,,,9.18,,,,,,6.91,,2016
HARYANA,PANIPAT,Nimbri- Pz,29.380555560248478,77.03611111015834,Manual,,,,,,,,,,,,,2016
HARYANA,KAITHAL,Lohakhera1(vs),29.66666667011799,75.9166666699947,Manual,,,,,,,,,,,,,2016
